v_ee_x, v_ee_y, v_ee_z
-0.0150377, -0.0584972, 0.0873025
-0.0133015, -0.0548664, 0.0858074
-0.0131336, -0.0542892, 0.0859452
-0.0139858, -0.0560759, 0.086609
-0.0129768, -0.0514008, 0.0815934
-0.0122708, -0.0501738, 0.078766
-0.0127217, -0.0507293, 0.0784514
-0.0130071, -0.0476314, 0.0728398
-0.0122495, -0.0473896, 0.0714917
-0.0124375, -0.0470473, 0.0708132
-0.0131243, -0.0459217, 0.0666373
-0.0121207, -0.044512, 0.0643312
-0.0105437, -0.0403128, 0.062038
-0.0110884, -0.0400375, 0.0598407
-0.0113149, -0.0385534, 0.0549772
-0.0108185, -0.0336683, 0.0452795
-0.0108689, -0.0354222, 0.0434942
-0.0117466, -0.0348756, 0.0405203
-0.0107892, -0.0297058, 0.0335659
-0.0105733, -0.03006, 0.0301446
-0.0116659, -0.0293396, 0.0249197
-0.0105285, -0.0261068, 0.0211921
-0.0105904, -0.0254439, 0.0180264
-0.0105022, -0.0242429, 0.0152054
-0.0100421, -0.022069, 0.0119962
-0.011048, -0.0231685, 0.00992223
-0.0110783, -0.0230673, 0.00880675
-0.00872598, -0.0185723, 0.00769277
-0.00844416, -0.0176804, 0.00635342
-0.00977235, -0.0196574, 0.00518578
-0.00823471, -0.016703, 0.00404691
-0.00632831, -0.0136132, 0.00385663
-0.00626185, -0.0139399, 0.00418634
-0.00483728, -0.0113859, 0.00395971
-0.00305029, -0.00844931, 0.00418534
-0.00351771, -0.0097925, 0.00514078
-0.00290986, -0.0093564, 0.00641894
-0.000745291, -0.00667239, 0.00833446
0.00027335, -0.00599193, 0.0107739
-0.000162765, -0.00784543, 0.0134822
-5.53058e-05, -0.00840661, 0.0159745
0.00282075, -0.004744, 0.0191144
0.00508255, -0.00247269, 0.0229618
0.00428985, -0.00612143, 0.0277735
0.00445766, -0.00866825, 0.0324939
0.00742903, -0.00644923, 0.0364465
0.0100682, -0.00535538, 0.0397591
0.0103866, -0.00908053, 0.0437103
0.0117965, -0.0107282, 0.0479804
0.016183, -0.0070316, 0.0528949
0.0196416, -0.0051082, 0.058077
0.0190475, -0.00878906, 0.0611502
0.0188185, -0.0104083, 0.0626509
0.0218972, -0.00761316, 0.0654031
0.0257988, -0.00485292, 0.0705977
0.0267158, -0.00674958, 0.0765533
0.0254732, -0.0109881, 0.0808201
0.0269491, -0.0104797, 0.084019
0.0312358, -0.00619993, 0.0870234
0.0322104, -0.00716453, 0.091177
0.0305516, -0.0119214, 0.0948832
0.0313099, -0.0121904, 0.0986224
0.0342012, -0.00964442, 0.102796
0.036224, -0.00882757, 0.106802
0.0353924, -0.0109016, 0.109233
0.0340851, -0.014513, 0.111575
0.0351961, -0.0141271, 0.115015
0.0378551, -0.0107836, 0.118133
0.0387558, -0.0110188, 0.1212
0.037149, -0.0150754, 0.124155
0.0363689, -0.015476, 0.124952
0.0385846, -0.0121076, 0.126682
0.040513, -0.0107021, 0.129866
0.0397607, -0.0132755, 0.132535
0.0378645, -0.0170894, 0.134894
0.0365922, -0.0174425, 0.134704
0.0375057, -0.0148912, 0.135724
0.0394694, -0.0141431, 0.138924
0.0385629, -0.0154667, 0.140409
0.0372804, -0.0182182, 0.142854
0.0367542, -0.0188013, 0.144141
0.0377375, -0.0165458, 0.145631
0.0390036, -0.0155152, 0.147187
0.0376685, -0.0180716, 0.148496
0.0357284, -0.0205546, 0.148335
0.0356257, -0.0190349, 0.148079
0.0366812, -0.0172653, 0.15007
0.0372924, -0.0183288, 0.153614
0.0355121, -0.0201272, 0.153833
0.0338668, -0.0218648, 0.153301
0.0338151, -0.0211554, 0.153599
0.0365221, -0.0184684, 0.156851
0.0370386, -0.0179484, 0.159324
0.0336998, -0.0229551, 0.160412
0.0306879, -0.0255823, 0.157825
0.0329581, -0.0216291, 0.15901
0.0366671, -0.0182382, 0.16245
0.0341542, -0.0217585, 0.165649
0.0297389, -0.0262806, 0.162714
0.0297756, -0.0249592, 0.162339
0.0344976, -0.0212067, 0.166818
0.0357713, -0.0208592, 0.172323
0.0326062, -0.0242562, 0.172256
0.0293753, -0.0267177, 0.168595
0.0307512, -0.024724, 0.168791
0.0337971, -0.0218659, 0.172562
0.033409, -0.0234196, 0.176833
0.029919, -0.0277946, 0.177209
0.0284266, -0.0289437, 0.175619
0.0303345, -0.0258753, 0.175982
0.0319289, -0.024517, 0.179452
0.0302843, -0.027185, 0.181762
0.0277483, -0.0295785, 0.180183
0.0279156, -0.0281725, 0.179472
0.0296414, -0.025481, 0.178954
0.0288499, -0.0259478, 0.180839
0.0267069, -0.0299275, 0.181201
0.0250666, -0.0314312, 0.181003
0.0266477, -0.0282452, 0.180648
0.0283558, -0.0256774, 0.182529
0.0259913, -0.0289885, 0.183103
0.0229297, -0.0327746, 0.181951
0.0240296, -0.0301539, 0.18029
0.0268282, -0.0252893, 0.181067
0.0254482, -0.0270752, 0.182523
0.0208582, -0.032718, 0.181857
0.0203516, -0.0320947, 0.179708
0.0236199, -0.0270376, 0.179269
0.0237002, -0.0266518, 0.179832
0.0193299, -0.0323229, 0.179262
0.016561, -0.0336624, 0.176625
0.0192109, -0.0288276, 0.175399
0.0202026, -0.025921, 0.174987
0.0169382, -0.0302602, 0.174318
0.0132434, -0.0340097, 0.172149
0.0146006, -0.0311547, 0.171277
0.0175724, -0.0264664, 0.171438
0.0154356, -0.0277972, 0.169787
0.0114347, -0.0321768, 0.166963
0.0108143, -0.0309656, 0.164137
0.0130534, -0.0257966, 0.162733
0.0127266, -0.0259435, 0.163146
0.00842675, -0.0312076, 0.161503
0.00654165, -0.0326116, 0.159556
0.00892947, -0.027998, 0.157583
0.00954419, -0.0255182, 0.155572
0.0054678, -0.0292322, 0.152548
0.00278818, -0.0321971, 0.151406
0.00363417, -0.0280778, 0.148448
0.0049758, -0.0240286, 0.147271
0.00193823, -0.0269463, 0.142805
-0.00126912, -0.0293949, 0.140193
0.00104118, -0.0241284, 0.138092
0.00431951, -0.0165249, 0.137987
0.00354221, -0.0156858, 0.136657
0.000332372, -0.0173941, 0.134738
0.00166228, -0.0132612, 0.133214
0.00498783, -0.00428496, 0.130571
0.00679012, 0.000512569, 0.129783
0.00679094, 0.00190405, 0.129396
0.00825089, 0.00502989, 0.129775
0.0114655, 0.0113612, 0.129824
0.0151002, 0.0178194, 0.130134
0.0181058, 0.0230779, 0.130313
0.0197944, 0.0269375, 0.129958
0.022574, 0.0322227, 0.130208
0.0267004, 0.0408793, 0.130148
0.0305064, 0.0476338, 0.132084
0.03252, 0.0516153, 0.132907
0.0355386, 0.0576055, 0.133724
0.0393535, 0.0650902, 0.132573
0.0417205, 0.0723982, 0.131044
0.0426596, 0.0776607, 0.130015
0.0446125, 0.0839211, 0.13139
0.0476664, 0.0922019, 0.13337
0.048626, 0.0992635, 0.131672
0.0477267, 0.103702, 0.129303
0.048318, 0.110198, 0.126906
0.051099, 0.119323, 0.126616
0.0533231, 0.128037, 0.125236
0.0541664, 0.135258, 0.124357
0.0539459, 0.140231, 0.122647
0.0540278, 0.145686, 0.122158
0.0548266, 0.151756, 0.121688
0.0562446, 0.159234, 0.120626
0.0568581, 0.166086, 0.118831
0.0570408, 0.169931, 0.118862
0.0571009, 0.174621, 0.118286
0.0579929, 0.183229, 0.11547
0.0590299, 0.190527, 0.114257
0.0585447, 0.191708, 0.11581
0.0589995, 0.196188, 0.116046
0.0597658, 0.20492, 0.113428
0.060562, 0.210751, 0.113082
0.0611867, 0.215113, 0.113837
0.0604605, 0.217977, 0.11353
0.0597511, 0.220876, 0.113234
0.0605126, 0.22821, 0.111924
0.0599085, 0.232299, 0.111173
0.0605712, 0.237399, 0.112375
0.0595625, 0.240527, 0.111314
0.0604847, 0.24648, 0.111735
0.0600941, 0.251652, 0.110653
0.0593966, 0.2553, 0.109037
0.0585613, 0.258123, 0.109474
0.0602283, 0.262797, 0.112194
0.0601368, 0.268366, 0.11169
0.0595909, 0.273089, 0.110104
0.0579465, 0.274471, 0.109076
0.0577272, 0.277196, 0.109416
0.0586357, 0.281034, 0.110285
0.0586168, 0.285706, 0.110763
0.057079, 0.286361, 0.110291
0.0555376, 0.287794, 0.110655
0.0548556, 0.289522, 0.110774
0.0543066, 0.294043, 0.110003
0.0535963, 0.29849, 0.106622
0.0513989, 0.299787, 0.105585
0.0511441, 0.302223, 0.105871
0.0503408, 0.30461, 0.106234
0.04996, 0.306457, 0.107088
0.0492703, 0.309469, 0.107445
0.0486647, 0.312714, 0.106396
0.0474668, 0.315071, 0.105341
0.0463258, 0.316275, 0.104821
0.0455194, 0.316467, 0.105744
0.0448769, 0.318801, 0.105543
0.0445179, 0.322114, 0.104985
0.0440559, 0.324885, 0.103985
0.0414969, 0.325152, 0.102093
0.0391766, 0.324882, 0.101131
0.0382555, 0.326921, 0.100695
0.0378703, 0.33113, 0.0996498
0.0374813, 0.333491, 0.0991981
0.0365787, 0.332913, 0.100725
0.0355416, 0.335376, 0.0996372
0.0343923, 0.338515, 0.0982807
0.0337937, 0.340933, 0.0981688
0.0340107, 0.342192, 0.10027
0.0333868, 0.34359, 0.100716
0.0326646, 0.346707, 0.0980944
0.0312175, 0.349974, 0.0964693
0.030513, 0.351451, 0.0957524
0.028912, 0.352901, 0.0954183
0.0279199, 0.35549, 0.0937923
0.0272322, 0.356619, 0.0943782
0.026845, 0.3559, 0.096241
0.0243311, 0.355958, 0.0939065
0.0231892, 0.359844, 0.0907453
0.0233136, 0.363355, 0.0901694
0.0229113, 0.363331, 0.0918462
0.0217082, 0.36323, 0.092515
0.0204024, 0.36504, 0.0904869
0.0198116, 0.369215, 0.0889182
0.0190569, 0.37202, 0.0877877
0.017019, 0.372167, 0.0863502
0.015455, 0.373309, 0.084804
0.0159539, 0.375146, 0.0862462
0.0160224, 0.377135, 0.0868455
0.0137625, 0.378073, 0.084166
0.012092, 0.378653, 0.0823705
0.0117315, 0.37785, 0.0836934
0.0112111, 0.37691, 0.0849456
0.0102652, 0.378577, 0.0834122
0.00886549, 0.381412, 0.0803891
0.00777547, 0.383097, 0.0784128
0.0064644, 0.383759, 0.0776524
0.00493378, 0.384009, 0.0765282
0.00518674, 0.3861, 0.0771398
0.00521107, 0.389267, 0.0778173
0.00344874, 0.390626, 0.074637
0.00150737, 0.391776, 0.0726777
0.0020583, 0.392625, 0.0740102
0.00199127, 0.393581, 0.0753215
0.00116543, 0.395345, 0.0741309
-0.000583711, 0.396392, 0.0722638
-0.00273728, 0.395969, 0.0696625
-0.00405386, 0.395493, 0.0683861
-0.00492494, 0.397772, 0.0675423
-0.00439944, 0.400681, 0.0675466
-0.00503811, 0.402198, 0.0673701
-0.00674769, 0.40152, 0.0649987
-0.00811717, 0.402511, 0.0638025
-0.00741927, 0.404953, 0.0650948
-0.00706278, 0.406531, 0.0668061
-0.0080692, 0.407254, 0.0655382
-0.00982787, 0.408279, 0.0641008
-0.0107765, 0.409717, 0.0620939
-0.0119107, 0.411692, 0.06002
-0.013158, 0.413348, 0.0575403
-0.0133656, 0.412985, 0.0583649
-0.0145799, 0.411201, 0.0583296
-0.0165971, 0.412639, 0.0549413
-0.017222, 0.416204, 0.0532254
-0.0168378, 0.416625, 0.054411
-0.0170479, 0.415116, 0.0561738
-0.0183625, 0.414879, 0.0549095
-0.0191682, 0.418181, 0.0536974
-0.0196668, 0.421068, 0.0522382
-0.0213718, 0.421873, 0.0498444
-0.0227971, 0.421795, 0.0475681
-0.0235012, 0.422141, 0.0472766
-0.0231084, 0.423986, 0.0473473
-0.0242278, 0.425882, 0.0455456
-0.0264748, 0.423398, 0.0430865
-0.0276572, 0.420226, 0.04297
-0.027107, 0.421285, 0.0442787
-0.0267919, 0.42513, 0.0443382
-0.0274203, 0.426334, 0.0433312
-0.0287955, 0.424948, 0.0424241
-0.0298958, 0.425506, 0.0409282
-0.0305139, 0.427793, 0.039604
-0.0313252, 0.430687, 0.0380347
-0.0310004, 0.431252, 0.0383685
-0.0325379, 0.428803, 0.0370571
-0.0339639, 0.428752, 0.0344497
-0.0352011, 0.432329, 0.032046
-0.0356198, 0.432936, 0.0312734
-0.0359696, 0.429291, 0.0323555
-0.0363837, 0.428276, 0.0318239
-0.0369643, 0.432052, 0.0314663
-0.037333, 0.435065, 0.0299171
-0.0386692, 0.435007, 0.0284368
-0.0400849, 0.432443, 0.0261835
-0.0409119, 0.43308, 0.0250926
-0.0408344, 0.436803, 0.0242485
-0.0404417, 0.438876, 0.0254282
-0.0413607, 0.436516, 0.0244374
-0.0431668, 0.434873, 0.0221177
-0.0438386, 0.437764, 0.020621
-0.0434714, 0.43943, 0.0213818
-0.0436697, 0.437009, 0.0217131
-0.0447563, 0.434022, 0.0203245
-0.0454166, 0.435152, 0.0190235
-0.04553, 0.438706, 0.0188755
-0.0459739, 0.440186, 0.0178659
-0.0477173, 0.437466, 0.0149387
-0.0480339, 0.436648, 0.0142615
-0.0484882, 0.440953, 0.0124383
-0.0483716, 0.442991, 0.0124555
-0.0481011, 0.44077, 0.0134209
-0.0496143, 0.438268, 0.0106898
-0.0503467, 0.439667, 0.00874712
-0.051152, 0.441052, 0.00699571
-0.0511998, 0.439003, 0.00645651
-0.051232, 0.435956, 0.00709692
-0.0513853, 0.43722, 0.00699692
-0.051343, 0.441321, 0.00641134
-0.0521502, 0.441381, 0.00530011
-0.0525082, 0.439213, 0.00420395
-0.0529858, 0.439418, 0.00300506
-0.0534234, 0.441669, 0.00138455
-0.0544523, 0.443076, -3.29078e-05
-0.0549138, 0.44154, -0.00110855
-0.0556073, 0.439515, -0.00321504
-0.0551535, 0.440374, -0.00288495
-0.0551427, 0.441132, -0.00264021
-0.0550539, 0.437992, -0.00341691
-0.055608, 0.43659, -0.0060007
-0.05571, 0.4383, -0.00670169
-0.0561677, 0.440235, -0.00714128
-0.0562779, 0.439561, -0.00713479
-0.0564494, 0.438301, -0.00914524
-0.0560911, 0.438801, -0.010263
-0.0555479, 0.44115, -0.0100604
-0.0562453, 0.441906, -0.0108238
-0.0566688, 0.439396, -0.0118016
-0.0570447, 0.438613, -0.0136294
-0.0570402, 0.439341, -0.0158857
-0.056349, 0.43783, -0.0160631
-0.0562821, 0.435197, -0.0171205
-0.0570737, 0.434719, -0.0186184
-0.0565926, 0.4369, -0.0179549
-0.0563623, 0.438896, -0.017796
-0.0568125, 0.43721, -0.0198255
-0.0568214, 0.436102, -0.0215976
-0.0565237, 0.43759, -0.0224172
-0.057054, 0.439003, -0.0235973
-0.0570584, 0.437909, -0.0240411
-0.056011, 0.43569, -0.0236707
-0.0557958, 0.435108, -0.024278
-0.056425, 0.435982, -0.0242495
-0.0565415, 0.434387, -0.0231397
-0.0564888, 0.430804, -0.02249
-0.0574201, 0.430588, -0.0225999
-0.0588385, 0.432976, -0.0222217
-0.0595637, 0.433361, -0.0220722
-0.0590163, 0.431111, -0.0229654
-0.058044, 0.430222, -0.0241291
-0.0576242, 0.431873, -0.0250861
-0.0574285, 0.434288, -0.0256109
-0.056412, 0.433121, -0.0256192
-0.0555043, 0.430405, -0.0262738
-0.0554558, 0.43, -0.027992
-0.055644, 0.43071, -0.0293169
-0.0553846, 0.428622, -0.0296472
-0.0548371, 0.425519, -0.0295284
-0.0543217, 0.424773, -0.0290835
-0.0542086, 0.426953, -0.029561
-0.0536364, 0.428138, -0.0296339
-0.0526266, 0.426124, -0.0292503
-0.0524948, 0.425275, -0.0291807
-0.0530488, 0.425751, -0.0302938
-0.0540905, 0.426772, -0.0324375
-0.054892, 0.426736, -0.0353479
-0.0558938, 0.424794, -0.0372991
-0.0571158, 0.423199, -0.0387205
-0.0590043, 0.424258, -0.0402182
-0.0602626, 0.423346, -0.0428521
-0.0611472, 0.420338, -0.0459001
-0.0620803, 0.417925, -0.0478693
-0.0636111, 0.41817, -0.0495182
-0.0653226, 0.419856, -0.0510964
-0.0667398, 0.420093, -0.0522935
-0.0674399, 0.417199, -0.0529418
-0.0685117, 0.415961, -0.0541614
-0.0699311, 0.417135, -0.0555873
-0.0713388, 0.418036, -0.0569101
-0.0725464, 0.417096, -0.0577603
-0.0729652, 0.413855, -0.0589623
-0.0738456, 0.412285, -0.0602797
-0.0754873, 0.414175, -0.0616627
-0.0763835, 0.41365, -0.0632448
-0.0745382, 0.409288, -0.0635005
-0.073645, 0.40697, -0.0641492
-0.0738507, 0.407519, -0.0661431
-0.073055, 0.410049, -0.0651535
-0.0704354, 0.408706, -0.0623609
-0.0686235, 0.405114, -0.0622156
-0.0673146, 0.404209, -0.0606839
-0.0664261, 0.406118, -0.0596372
-0.0658665, 0.406736, -0.0593016
-0.0644881, 0.404878, -0.0590583
-0.0634825, 0.402512, -0.0592245
-0.0620743, 0.402532, -0.0570074
-0.0615844, 0.403398, -0.0565296
-0.0612986, 0.402442, -0.0566822
-0.0598782, 0.399475, -0.0567338
-0.0582661, 0.397697, -0.0555239
-0.0569581, 0.397027, -0.0548636
-0.0569317, 0.396403, -0.0554002
-0.0560904, 0.396469, -0.0543439
-0.0545109, 0.395029, -0.0527581
-0.0541867, 0.394301, -0.0525239
-0.0541065, 0.39291, -0.0541263
-0.0537242, 0.391846, -0.0537917
-0.0536781, 0.391111, -0.0553874
-0.0538421, 0.392135, -0.0546179
-0.0531778, 0.391618, -0.0542857
-0.0533313, 0.390341, -0.0541462
-0.052446, 0.388762, -0.0555839
-0.0522906, 0.388132, -0.0558237
-0.0520546, 0.388477, -0.0571475
-0.0516804, 0.386479, -0.0574292
-0.0509035, 0.383175, -0.0580029
-0.0502075, 0.381914, -0.0576263
-0.0492005, 0.381312, -0.0564455
-0.0493598, 0.38004, -0.0575105
-0.048918, 0.378951, -0.0580297
-0.0489331, 0.377232, -0.0591087
-0.0486292, 0.376593, -0.0592504
-0.0492591, 0.375974, -0.0603585
-0.0484768, 0.374178, -0.0606628
-0.0478284, 0.373433, -0.0602733
-0.0476462, 0.37381, -0.0593044
-0.0492446, 0.373676, -0.0614668
-0.0526781, 0.370945, -0.0668928
-0.0567971, 0.368489, -0.0722453
-0.0603491, 0.36544, -0.0757238
-0.0659364, 0.362242, -0.0816002
-0.0709593, 0.356655, -0.0880695
-0.0761271, 0.351798, -0.0935175
-0.081275, 0.347643, -0.0999328
-0.0853275, 0.342288, -0.105931
-0.0877688, 0.335908, -0.112067
-0.0906769, 0.329666, -0.11901
-0.0940743, 0.3246, -0.126684
-0.0983608, 0.320198, -0.133767
-0.0999429, 0.315262, -0.137708
-0.102109, 0.309058, -0.141701
-0.104698, 0.303782, -0.146735
-0.106941, 0.299089, -0.152222
-0.108477, 0.294984, -0.155664
-0.109326, 0.29014, -0.159804
-0.109543, 0.282281, -0.163615
-0.108911, 0.276705, -0.166037
-0.109439, 0.273696, -0.167146
-0.108763, 0.270324, -0.168638
-0.10725, 0.263797, -0.171277
-0.105514, 0.257866, -0.173678
-0.105489, 0.255068, -0.176796
-0.10471, 0.252037, -0.17731
-0.103289, 0.246775, -0.178514
-0.101304, 0.239775, -0.179705
-0.100144, 0.235422, -0.181263
-0.0998949, 0.233094, -0.181703
-0.0986753, 0.22909, -0.182799
-0.0965442, 0.222343, -0.183974
-0.095073, 0.217831, -0.184208
-0.0944011, 0.215345, -0.184169
-0.0931403, 0.211854, -0.183481
-0.0908464, 0.206721, -0.184057
-0.0891679, 0.201673, -0.184749
-0.0872054, 0.198748, -0.185585
-0.0848779, 0.19545, -0.184792
-0.0817088, 0.191352, -0.184408
-0.0794214, 0.186992, -0.184546
-0.0761787, 0.185122, -0.18369
-0.0733642, 0.182552, -0.183125
-0.0705314, 0.179838, -0.182991
-0.0685863, 0.177059, -0.182526
-0.0649295, 0.173581, -0.180847
-0.0612941, 0.169579, -0.178957
-0.0574892, 0.165832, -0.177134
-0.0547393, 0.162564, -0.177042
-0.0520944, 0.159205, -0.177997
-0.0480985, 0.154897, -0.17763
-0.0444092, 0.150821, -0.176438
-0.0418391, 0.148226, -0.175262
-0.0380944, 0.14524, -0.173528
-0.0347228, 0.141936, -0.173662
-0.0320317, 0.13786, -0.174324
-0.0279274, 0.134275, -0.17341
-0.0242183, 0.132892, -0.170107
-0.0212193, 0.131252, -0.168029
-0.0173008, 0.127423, -0.166218
-0.0132558, 0.124854, -0.165214
-0.0101538, 0.121414, -0.165516
-0.006245, 0.118925, -0.164286
-0.00403444, 0.11831, -0.162814
-0.00179649, 0.115722, -0.162469
0.00228169, 0.11272, -0.161745
0.00500842, 0.10933, -0.16263
0.00787631, 0.108744, -0.161272
0.0110579, 0.108644, -0.157416
0.0150836, 0.105438, -0.154485
0.0188416, 0.101845, -0.153021
0.0210288, 0.100338, -0.152907
0.0231605, 0.102056, -0.150816
0.0275962, 0.100038, -0.146936
0.0312454, 0.096612, -0.145199
0.0324614, 0.0933587, -0.147389
0.034921, 0.0925357, -0.147125
0.0384637, 0.0915139, -0.14518
0.0427418, 0.0885668, -0.140168
0.0460094, 0.0872658, -0.137729
0.047285, 0.0853113, -0.137183
0.0499098, 0.084071, -0.136231
0.0524796, 0.0823562, -0.134014
0.0542661, 0.0819102, -0.131569
0.0587083, 0.0789841, -0.127444
0.0613212, 0.0785316, -0.1241
0.0623814, 0.0771614, -0.124454
0.0658362, 0.0751808, -0.121905
0.0690151, 0.0739493, -0.120315
0.0699447, 0.0726341, -0.118201
0.0716155, 0.0719898, -0.11566
0.0735048, 0.0712765, -0.111566
0.0774583, 0.0710969, -0.106428
0.0796877, 0.0692879, -0.10377
0.0794841, 0.0689926, -0.104564
0.0812059, 0.0652543, -0.104626
0.083998, 0.0661123, -0.0991148
0.0853904, 0.0658463, -0.0948341
0.0862667, 0.0660296, -0.088911
0.0873997, 0.0657822, -0.0882388
0.0894237, 0.0621998, -0.0886895
0.0891781, 0.0620442, -0.090766
0.0896069, 0.0609508, -0.0881907
0.0921577, 0.063772, -0.0788883
0.0926604, 0.061928, -0.0736635
0.0933698, 0.0600178, -0.0734161
0.0915639, 0.0592397, -0.0789116
0.0926371, 0.0590059, -0.078761
0.0917266, 0.0618267, -0.0744402
0.09245, 0.0603795, -0.0685482
0.0935091, 0.0600711, -0.0643432
0.0916099, 0.0594875, -0.0674238
0.0919259, 0.0587865, -0.0699992
0.0890856, 0.0606663, -0.0708444
0.0907715, 0.0593238, -0.0676853
0.0914892, 0.0587867, -0.0630022
0.0887836, 0.0596718, -0.063821
0.0882761, 0.0593015, -0.0634822
0.0860733, 0.0608978, -0.0627062
0.0868437, 0.0584866, -0.0634836
0.086641, 0.0572173, -0.0631794
0.0844864, 0.0587079, -0.0644533
0.0842393, 0.0586454, -0.0612914
0.081966, 0.0600508, -0.0584668
0.0803354, 0.0577234, -0.0620419
0.079517, 0.0559444, -0.0642293
0.0781505, 0.056584, -0.0675921
0.0762356, 0.0566677, -0.0660484
0.0730405, 0.0586461, -0.0637487
0.0708942, 0.0563462, -0.06459
0.0698888, 0.0544979, -0.0677397
0.0671401, 0.0543092, -0.0734641
0.0660089, 0.0554794, -0.0715091
0.0624137, 0.0593649, -0.0670356
0.0609635, 0.0580411, -0.064968
0.059561, 0.055152, -0.0685159
0.0559145, 0.0547497, -0.0790739
0.0545468, 0.0554678, -0.0813154
0.0513751, 0.0597059, -0.0758263
0.0488097, 0.0591681, -0.0730489
0.0489802, 0.0554457, -0.0739941
0.0436092, 0.0552312, -0.0866019
0.0412797, 0.0573382, -0.0912364
0.0378412, 0.0617076, -0.0857169
0.0344848, 0.0609339, -0.0833449
0.0318982, 0.055556, -0.0888196
0.0274158, 0.0542583, -0.102705
0.0261419, 0.0576, -0.104869
0.0253197, 0.0624127, -0.0943939
0.023413, 0.0584376, -0.0897121
0.0178727, 0.0541617, -0.0993516
0.0124171, 0.0540667, -0.115616
0.0133328, 0.0586564, -0.111112
0.0131655, 0.0616382, -0.10047
0.010354, 0.055678, -0.0989583
0.00416862, 0.0532277, -0.110787
-0.00126395, 0.0541859, -0.124624
0.00100609, 0.058999, -0.114534
0.00166779, 0.0581171, -0.106686
-0.00188934, 0.0520127, -0.107801
-0.00959715, 0.0529461, -0.121844
-0.0112578, 0.055276, -0.123415
-0.00729392, 0.0576699, -0.113175
-0.0104753, 0.0544235, -0.111824
-0.0141947, 0.0516304, -0.117774
-0.0176883, 0.0532242, -0.123877
-0.0159716, 0.055323, -0.118043
-0.0158054, 0.0554173, -0.112686
-0.018337, 0.0504119, -0.115894
-0.0216583, 0.0515704, -0.121779
-0.0223235, 0.052671, -0.123174
-0.0196974, 0.051682, -0.11671
-0.0236439, 0.051743, -0.116657
-0.0245694, 0.0501239, -0.118033
-0.0239148, 0.0503266, -0.118272
-0.0243588, 0.0483826, -0.121174
-0.0254048, 0.048417, -0.120253
-0.026249, 0.0487209, -0.118353
-0.0253087, 0.0485278, -0.114643
-0.0251689, 0.0485262, -0.113329
-0.0252873, 0.0453785, -0.117351
-0.0268567, 0.0454547, -0.119246
-0.0267301, 0.0456565, -0.11937
-0.0250211, 0.0436142, -0.116385
-0.0239569, 0.0430424, -0.11485
-0.0243674, 0.0412644, -0.115985
-0.0260454, 0.0427746, -0.117079
-0.0253467, 0.0413111, -0.117598
-0.0233938, 0.0384516, -0.11699
-0.0242028, 0.0392063, -0.117213
-0.0241718, 0.0369272, -0.117948
-0.0247205, 0.0376193, -0.117804
-0.0242193, 0.0371382, -0.116915
-0.0221101, 0.0340786, -0.117129
