T1, T2, T3, T4, T5, T6, T7
-16.0032, -10.8555, -1.42578, 5.92345, 0.194694, -0.329326, -0.0464326
-15.8681, -10.8798, -1.35399, 5.92125, 0.198084, -0.325492, -0.0466295
-15.8576, -10.9973, -1.35394, 5.96022, 0.197313, -0.324929, -0.0467801
-15.7623, -11.1308, -1.32401, 6.01514, 0.196771, -0.325069, -0.0469502
-15.5942, -11.2044, -1.24347, 6.04375, 0.199852, -0.323206, -0.0471544
-15.4205, -11.146, -1.14533, 5.99293, 0.205384, -0.316113, -0.0473669
-15.3919, -11.276, -1.13688, 6.03985, 0.20508, -0.316327, -0.0475131
-15.4212, -11.4204, -1.1647, 6.08843, 0.202389, -0.316333, -0.0476409
-15.2089, -11.5626, -1.08139, 6.16177, 0.203892, -0.317731, -0.0478435
-14.8955, -11.6422, -0.936522, 6.20347, 0.209397, -0.316281, -0.0480856
-14.8002, -11.702, -0.89152, 6.21302, 0.211329, -0.313799, -0.04825
-14.9044, -11.7997, -0.944613, 6.21393, 0.209011, -0.310647, -0.0483549
-14.7618, -11.9004, -0.891211, 6.24138, 0.210026, -0.308426, -0.0485328
-14.5516, -11.945, -0.791781, 6.24472, 0.214312, -0.304265, -0.0487389
-14.3648, -11.9937, -0.702652, 6.25756, 0.218191, -0.301556, -0.0489295
-14.3543, -12.1406, -0.707389, 6.29994, 0.217299, -0.301008, -0.0490571
-14.4026, -12.324, -0.749313, 6.36129, 0.213761, -0.301614, -0.0491688
-14.2486, -12.3585, -0.681465, 6.34426, 0.216591, -0.296166, -0.0493482
-14.0176, -12.2841, -0.560849, 6.28495, 0.223148, -0.288775, -0.0495622
-13.8737, -12.4384, -0.508546, 6.3343, 0.224373, -0.288247, -0.0497216
-13.8741, -12.6257, -0.527251, 6.39963, 0.222038, -0.289278, -0.0498416
-13.7845, -12.7822, -0.505944, 6.45439, 0.221141, -0.288646, -0.0499876
-13.5782, -12.8721, -0.418581, 6.47347, 0.224338, -0.284975, -0.0501743
-13.4446, -12.9171, -0.355421, 6.47026, 0.227432, -0.281135, -0.0503427
-13.387, -13.0123, -0.335261, 6.47452, 0.22833, -0.277624, -0.050476
-13.4045, -13.0836, -0.349171, 6.46074, 0.227803, -0.272978, -0.0505948
-13.3362, -13.1813, -0.330967, 6.47009, 0.227807, -0.269336, -0.0507313
-13.1061, -13.3081, -0.238174, 6.51277, 0.230851, -0.26791, -0.0509174
-12.8789, -13.4431, -0.147335, 6.56217, 0.233791, -0.267108, -0.051094
-12.8409, -13.5082, -0.134559, 6.54317, 0.234689, -0.261741, -0.0512226
-12.831, -13.5223, -0.130597, 6.49194, 0.235688, -0.254308, -0.0513448
-12.6149, -13.7441, -0.0606245, 6.56677, 0.236603, -0.254086, -0.0515118
-12.4352, -13.9319, 0.00337386, 6.63619, 0.23811, -0.254444, -0.0516682
-12.346, -14.084, 0.0261205, 6.68107, 0.237899, -0.253361, -0.051795
-12.3114, -14.2187, 0.0267802, 6.69036, 0.237417, -0.248962, -0.0519128
-12.2561, -14.3287, 0.036435, 6.6888, 0.23728, -0.244258, -0.0520397
-12.1222, -14.4515, 0.082063, 6.70497, 0.238689, -0.241322, -0.0521828
-11.9342, -14.49, 0.16466, 6.6787, 0.242942, -0.235454, -0.0523456
-11.8445, -14.6064, 0.189852, 6.68819, 0.24348, -0.231757, -0.0524706
-11.8098, -14.858, 0.175915, 6.75426, 0.241148, -0.230994, -0.0525739
-11.636, -15.0474, 0.228577, 6.81291, 0.241687, -0.230186, -0.0527186
-11.3671, -15.0134, 0.351511, 6.74618, 0.248209, -0.221012, -0.0529065
-11.2656, -15.0494, 0.39594, 6.7137, 0.251132, -0.215298, -0.0530334
-11.3477, -15.3282, 0.327466, 6.77536, 0.246604, -0.214135, -0.0530954
-11.2974, -15.5316, 0.32598, 6.83233, 0.245073, -0.213251, -0.0532006
-11.0519, -15.6551, 0.416744, 6.8571, 0.247944, -0.209829, -0.0533674
-10.9047, -15.7175, 0.475411, 6.83317, 0.251008, -0.203927, -0.0535043
-10.8865, -15.8452, 0.468357, 6.8259, 0.250717, -0.198969, -0.0535974
-10.8765, -15.9696, 0.454968, 6.81292, 0.24988, -0.193291, -0.0536944
-10.7506, -16.0681, 0.496037, 6.80494, 0.251425, -0.188185, -0.0538223
-10.5522, -16.2271, 0.562662, 6.83451, 0.253356, -0.18501, -0.0539662
-10.3813, -16.473, 0.608033, 6.90806, 0.253509, -0.184493, -0.0540932
-10.3012, -16.5607, 0.62808, 6.88017, 0.254357, -0.177543, -0.0542029
-10.3228, -16.5977, 0.612139, 6.82586, 0.254532, -0.17013, -0.0542904
-10.1831, -16.8274, 0.645244, 6.86806, 0.254794, -0.167125, -0.0544074
-9.99997, -17.0537, 0.698501, 6.92788, 0.255682, -0.165644, -0.0545359
-9.88956, -17.2778, 0.718066, 6.9795, 0.255051, -0.16367, -0.0546396
-9.81062, -17.377, 0.741746, 6.95845, 0.256561, -0.157428, -0.0547429
-9.65964, -17.4982, 0.79469, 6.94948, 0.259171, -0.151684, -0.0548646
-9.50166, -17.6158, 0.849751, 6.93433, 0.261932, -0.145409, -0.0549812
-9.38973, -17.714, 0.887688, 6.91277, 0.264138, -0.139102, -0.0550912
-9.25967, -17.9056, 0.922923, 6.94443, 0.265132, -0.135993, -0.0551925
-9.02192, -18.1821, 0.994, 7.02467, 0.266526, -0.135174, -0.0553183
-8.7968, -18.2745, 1.07717, 7.00433, 0.270301, -0.128396, -0.0554569
-8.74553, -18.139, 1.11446, 6.86971, 0.275038, -0.116396, -0.0555521
-8.67741, -17.6507, 1.19413, 6.6759, 0.282626, -0.105709, -0.0556798
-8.48782, -17.1904, 1.31729, 6.55601, 0.290129, -0.101227, -0.0558299
-8.22612, -16.9661, 1.44084, 6.56116, 0.294449, -0.103287, -0.0559904
-8.02802, -16.8091, 1.53616, 6.52666, 0.299049, -0.100394, -0.056121
-7.92352, -16.5845, 1.60417, 6.46102, 0.303794, -0.0968358, -0.0562252
-7.8342, -16.2779, 1.67306, 6.36884, 0.309014, -0.0923461, -0.056329
-7.66843, -15.7066, 1.79935, 6.17809, 0.318538, -0.0834081, -0.0564672
-7.40856, -15.0705, 1.9666, 5.96802, 0.329695, -0.0736073, -0.0566374
-7.20862, -14.5767, 2.09662, 5.79655, 0.338851, -0.0650034, -0.0567762
-7.06132, -14.2439, 2.18912, 5.68592, 0.34534, -0.0591858, -0.0568852
-6.95871, -13.8833, 2.26628, 5.52162, 0.352382, -0.0490215, -0.056982
-6.91129, -13.5712, 2.31587, 5.3898, 0.357701, -0.0415265, -0.0570579
-6.7852, -13.3293, 2.39029, 5.29924, 0.363126, -0.0360184, -0.0571538
-6.52731, -12.9137, 2.53567, 5.18874, 0.371862, -0.0316214, -0.0572931
-6.28282, -12.3499, 2.68655, 5.01701, 0.38172, -0.0244516, -0.0574347
-6.09448, -11.9279, 2.80231, 4.87943, 0.389704, -0.017933, -0.0575534
-5.9688, -11.6019, 2.88447, 4.7556, 0.396306, -0.0111562, -0.0576391
-5.70044, -11.3577, 3.01346, 4.67157, 0.403657, -0.00585559, -0.057761
-5.46024, -10.9868, 3.14365, 4.54414, 0.411981, 0.000944827, -0.0578844
-5.23356, -10.5374, 3.27701, 4.39292, 0.421129, 0.0082069, -0.0580001
-4.98977, -10.123, 3.4123, 4.2531, 0.429974, 0.015229, -0.058119
-4.76992, -9.79757, 3.5291, 4.14769, 0.437395, 0.0206368, -0.0582264
-4.52162, -9.65236, 3.63899, 4.10388, 0.443246, 0.0239251, -0.0583264
-4.29146, -9.4728, 3.74461, 4.01546, 0.449834, 0.0307354, -0.0584224
-4.2785, -9.15516, 3.77812, 3.85264, 0.455336, 0.0406973, -0.0584605
-4.1923, -8.94987, 3.8307, 3.77475, 0.459912, 0.0452003, -0.0585155
-3.8819, -8.82196, 3.96319, 3.74541, 0.466442, 0.047627, -0.0586247
-3.72936, -8.68456, 4.03323, 3.68836, 0.471003, 0.0519815, -0.0586944
-3.60132, -8.54866, 4.09295, 3.63576, 0.475093, 0.0555381, -0.0587503
-3.5295, -8.54913, 4.11735, 3.61623, 0.477088, 0.0587236, -0.0587861
-3.44004, -8.43269, 4.16169, 3.55626, 0.480903, 0.0633427, -0.0588342
-3.17034, -8.2149, 4.2854, 3.472, 0.488171, 0.0691174, -0.0589317
-3.00887, -8.15558, 4.35017, 3.45245, 0.491687, 0.0713381, -0.0589951
-2.85518, -7.94738, 4.42785, 3.37137, 0.497215, 0.0765008, -0.0590568
-2.68199, -7.59509, 4.52659, 3.22084, 0.50497, 0.0853749, -0.0591346
-2.58809, -7.53217, 4.56502, 3.19203, 0.50772, 0.0880647, -0.0591722
-2.32817, -7.57462, 4.6582, 3.2126, 0.511515, 0.0890768, -0.0592488
-2.10372, -7.56255, 4.74298, 3.21149, 0.515459, 0.0909172, -0.0593207
-1.85971, -7.45875, 4.84294, 3.15866, 0.520955, 0.0959316, -0.0593986
-1.83977, -7.2165, 4.86999, 3.03051, 0.525398, 0.104294, -0.0594219
-1.70105, -6.98274, 4.94316, 2.92599, 0.53126, 0.11089, -0.0594726
-1.44377, -7.09257, 5.02751, 2.97376, 0.534037, 0.11074, -0.0595425
-1.3135, -7.0881, 5.07453, 2.94887, 0.537081, 0.114508, -0.0595786
-1.20662, -7.11665, 5.10661, 2.93703, 0.538945, 0.117605, -0.0596069
-1.17294, -7.1998, 5.10776, 2.94512, 0.539522, 0.119562, -0.0596118
-1.01101, -7.25274, 5.16067, 2.9465, 0.542105, 0.122215, -0.0596525
-0.951417, -7.12014, 5.19291, 2.86554, 0.54579, 0.128463, -0.0596771
-0.707434, -7.14154, 5.2795, 2.86078, 0.549683, 0.131431, -0.0597403
-0.682212, -7.14859, 5.28342, 2.82849, 0.551044, 0.135712, -0.0597462
-0.560334, -7.11962, 5.3277, 2.79934, 0.553868, 0.139371, -0.0597755
-0.521946, -7.05632, 5.34447, 2.73067, 0.556616, 0.145773, -0.0597878
-0.347675, -7.09282, 5.40312, 2.71852, 0.559667, 0.14937, -0.0598288
-0.207362, -7.1527, 5.44694, 2.71969, 0.561921, 0.152074, -0.0598588
-0.128333, -7.21143, 5.46669, 2.71857, 0.563236, 0.154586, -0.059872
0.140625, -7.19441, 5.56793, 2.69501, 0.568282, 0.158759, -0.05994
0.218433, -7.18108, 5.59256, 2.65443, 0.570421, 0.163637, -0.0599574
0.486272, -7.34024, 5.67341, 2.70632, 0.572686, 0.164156, -0.060015
0.405585, -7.39278, 5.63149, 2.65991, 0.572466, 0.17022, -0.059979
0.547248, -7.24499, 5.69479, 2.56382, 0.577463, 0.178035, -0.0600141
0.568097, -7.3259, 5.68311, 2.54753, 0.576989, 0.182171, -0.0600112
0.439435, -7.5871, 5.57733, 2.60985, 0.568638, 0.182172, -0.0599723
0.579474, -7.62866, 5.59594, 2.58383, 0.566965, 0.187329, -0.0600233
0.399687, -7.86259, 5.46945, 2.62077, 0.557757, 0.188936, -0.0599815
0.449636, -8.10348, 5.42993, 2.67152, 0.551465, 0.190749, -0.0600024
0.270197, -8.19821, 5.31581, 2.64299, 0.543883, 0.195745, -0.0599754
0.0786821, -8.5033, 5.17634, 2.72072, 0.532892, 0.195099, -0.0599265
0.134528, -8.59259, 5.16653, 2.70904, 0.53058, 0.199641, -0.0599609
-0.00760287, -8.35204, 5.11355, 2.55865, 0.529891, 0.209591, -0.059942
0.0407593, -8.52991, 5.09194, 2.58858, 0.526146, 0.211859, -0.0599663
-0.0503325, -8.66045, 5.01716, 2.58871, 0.520393, 0.215417, -0.0599579
-0.226481, -8.75899, 4.91379, 2.5614, 0.514251, 0.220485, -0.0599184
-0.0894485, -8.92852, 4.9335, 2.59224, 0.512801, 0.222921, -0.0599693
-0.207591, -8.95535, 4.8651, 2.54272, 0.509228, 0.228816, -0.0599462
-0.304391, -8.96006, 4.80646, 2.48798, 0.506023, 0.234974, -0.0599367
-0.293828, -9.11435, 4.77302, 2.507, 0.501927, 0.237586, -0.0599507
-0.535306, -9.12647, 4.65877, 2.44248, 0.496807, 0.244019, -0.0598934
-0.486827, -9.16455, 4.66147, 2.40601, 0.496675, 0.249621, -0.0599179
-0.35719, -9.37268, 4.67723, 2.45393, 0.494903, 0.251073, -0.0599583
-0.565738, -9.46913, 4.56612, 2.42208, 0.488882, 0.256317, -0.0599069
-0.488672, -9.58084, 4.56755, 2.41829, 0.487201, 0.260546, -0.0599389
-0.428561, -9.72162, 4.56301, 2.42898, 0.485363, 0.263863, -0.0599628
-0.686132, -9.65387, 4.45233, 2.32143, 0.481526, 0.272613, -0.0598936
-0.567647, -9.78991, 4.47224, 2.32259, 0.481027, 0.276989, -0.0599334
-0.483913, -9.96293, 4.47526, 2.34566, 0.479374, 0.279827, -0.0599553
-0.721753, -10.0139, 4.3583, 2.291, 0.473649, 0.286107, -0.0598912
-0.540472, -10.0417, 4.41407, 2.25394, 0.475641, 0.292127, -0.0599459
-0.426386, -10.0958, 4.44064, 2.23047, 0.476029, 0.297083, -0.0599822
-0.775651, -10.4357, 4.25478, 2.28362, 0.465148, 0.298358, -0.0598652
-0.70645, -10.4315, 4.26933, 2.23006, 0.465659, 0.304837, -0.0598877
-0.518233, -10.5192, 4.32193, 2.20226, 0.467179, 0.311165, -0.0599412
-0.68667, -10.6651, 4.22777, 2.2052, 0.461618, 0.314084, -0.0598821
-0.696775, -10.5822, 4.22014, 2.11409, 0.462227, 0.322027, -0.0598801
-0.508598, -10.6146, 4.27573, 2.07477, 0.463862, 0.328272, -0.0599328
-0.568171, -10.6987, 4.22951, 2.04912, 0.460867, 0.333206, -0.0599058
-0.691442, -10.8772, 4.15507, 2.04495, 0.456868, 0.33748, -0.0598496
-0.525115, -11.0704, 4.18839, 2.0757, 0.456034, 0.340377, -0.0598874
-0.425233, -11.1053, 4.20917, 2.02833, 0.456306, 0.347085, -0.0599071
-0.560981, -11.0491, 4.14916, 1.93453, 0.454645, 0.355047, -0.059855
-0.494741, -11.0711, 4.16354, 1.88251, 0.455498, 0.361591, -0.0598588
-0.178641, -11.1316, 4.27138, 1.87494, 0.459221, 0.365878, -0.0599345
-0.163797, -11.2284, 4.25272, 1.85349, 0.457161, 0.370885, -0.0599193
-0.402952, -11.2239, 4.14389, 1.76592, 0.452788, 0.37877, -0.0598286
-0.286977, -11.309, 4.16969, 1.73929, 0.453189, 0.384394, -0.0598423
0.0469209, -11.3517, 4.285, 1.72263, 0.457267, 0.389277, -0.0599164
0.0528389, -11.4429, 4.26416, 1.68704, 0.455484, 0.395385, -0.059892
-0.149541, -11.5099, 4.16611, 1.6392, 0.451012, 0.400973, -0.059802
-0.103805, -11.5544, 4.16636, 1.59009, 0.450582, 0.407565, -0.0597905
0.308647, -11.6771, 4.30857, 1.61298, 0.455304, 0.41048, -0.0598761
0.445714, -11.728, 4.345, 1.57444, 0.456316, 0.416617, -0.059882
0.228255, -11.985, 4.21995, 1.58989, 0.448571, 0.419985, -0.0597783
0.213985, -11.9242, 4.20653, 1.49563, 0.448632, 0.428551, -0.0597433
0.488378, -12.1539, 4.28029, 1.52113, 0.449559, 0.432702, -0.0597847
0.719477, -12.0589, 4.3657, 1.45805, 0.453162, 0.438612, -0.0598189
0.543961, -12.0949, 4.27998, 1.38451, 0.449559, 0.446009, -0.0597302
0.360818, -11.9735, 4.20561, 1.26905, 0.447548, 0.454182, -0.0596442
0.67168, -12.2001, 4.30031, 1.30396, 0.449967, 0.4575, -0.0596827
1.0788, -12.3888, 4.43123, 1.3527, 0.453015, 0.459215, -0.0597502
1.13412, -12.5094, 4.42586, 1.32883, 0.451262, 0.464905, -0.059719
0.805743, -12.4534, 4.28326, 1.21442, 0.445478, 0.473662, -0.059587
0.697632, -12.4097, 4.23168, 1.11478, 0.443991, 0.482277, -0.0595147
1.15043, -12.5493, 4.39219, 1.1354, 0.449857, 0.485693, -0.0595888
1.65189, -12.6817, 4.56855, 1.15981, 0.455798, 0.488939, -0.0596731
1.63597, -12.7284, 4.54014, 1.10505, 0.453552, 0.495529, -0.0596188
1.30687, -12.6233, 4.40031, 0.969109, 0.44824, 0.505315, -0.0594811
1.31867, -12.7251, 4.38527, 0.938377, 0.446939, 0.510656, -0.0594297
1.63489, -12.8435, 4.49468, 0.948819, 0.450904, 0.513923, -0.0594515
1.94586, -13.0161, 4.59207, 0.975809, 0.453201, 0.516538, -0.0594746
1.9739, -12.9886, 4.58533, 0.898387, 0.452093, 0.524121, -0.0594323
1.90283, -13.115, 4.52919, 0.864723, 0.448139, 0.529918, -0.0593531
1.92726, -13.169, 4.51769, 0.804039, 0.446819, 0.537517, -0.0593038
2.12255, -13.2598, 4.581, 0.763, 0.449713, 0.54449, -0.0592877
2.12899, -13.1882, 4.57859, 0.648983, 0.450851, 0.554238, -0.0592299
2.04041, -13.1938, 4.53181, 0.552168, 0.449576, 0.563509, -0.0591422
2.086, -13.1258, 4.54185, 0.43805, 0.45089, 0.573534, -0.059096
2.22428, -13.2602, 4.57032, 0.395599, 0.451047, 0.581313, -0.0590673
2.38454, -13.3531, 4.6133, 0.342107, 0.452433, 0.589341, -0.0590415
2.29283, -13.4289, 4.55409, 0.259821, 0.449477, 0.59865, -0.0589524
2.21363, -13.4221, 4.51142, 0.153715, 0.448512, 0.608405, -0.0588641
2.23744, -13.2807, 4.519, 0.00606346, 0.450542, 0.619888, -0.0588103
2.34691, -13.2665, 4.55483, -0.0951305, 0.453336, 0.629699, -0.0587689
2.44175, -13.2503, 4.58228, -0.198861, 0.455445, 0.639783, -0.0587235
2.45649, -13.3745, 4.56662, -0.263996, 0.4547, 0.648675, -0.0586513
2.57084, -13.3891, 4.60095, -0.362772, 0.457205, 0.658876, -0.0586042
2.70768, -13.4341, 4.64102, -0.443508, 0.459448, 0.667975, -0.0585614
2.78769, -13.4017, 4.6616, -0.565535, 0.461357, 0.679403, -0.0585081
2.83832, -13.5375, 4.65381, -0.621106, 0.460008, 0.687353, -0.0584443
2.86419, -13.5436, 4.64591, -0.738034, 0.459945, 0.699112, -0.0583776
2.95652, -13.5523, 4.66793, -0.844459, 0.461544, 0.709461, -0.0583217
3.12109, -13.5138, 4.72423, -0.966365, 0.465223, 0.720987, -0.0582856
3.2102, -13.4935, 4.74694, -1.08579, 0.467096, 0.732185, -0.058228
3.2339, -13.5392, 4.74086, -1.18877, 0.467635, 0.74267, -0.0581491
3.10411, -13.5266, 4.67463, -1.32679, 0.465884, 0.754897, -0.0580297
3.14124, -13.5421, 4.67846, -1.44377, 0.467493, 0.766131, -0.0579511
3.21221, -13.4923, 4.69701, -1.5787, 0.469674, 0.777941, -0.0578855
3.29243, -13.4733, 4.71687, -1.7059, 0.471721, 0.789646, -0.0578194
3.26856, -13.4825, 4.69252, -1.82947, 0.471657, 0.801123, -0.0577256
3.28498, -13.5269, 4.6811, -1.94, 0.471778, 0.812224, -0.0576382
3.50925, -13.6427, 4.74995, -2.0186, 0.474978, 0.822561, -0.0576015
3.62516, -13.6294, 4.77983, -2.14507, 0.476907, 0.834437, -0.0575399
3.79691, -13.7422, 4.82354, -2.22997, 0.478523, 0.845071, -0.0574887
3.97615, -13.7767, 4.87186, -2.33894, 0.480326, 0.856552, -0.0574436
4.20182, -13.9588, 4.93132, -2.39332, 0.481764, 0.865816, -0.0574023
4.36486, -13.9925, 4.97435, -2.50791, 0.483582, 0.877716, -0.0573475
4.54119, -13.9566, 5.02837, -2.64777, 0.486575, 0.890489, -0.0572968
4.81347, -13.8759, 5.12554, -2.79893, 0.491947, 0.903772, -0.057268
5.05306, -13.9152, 5.20168, -2.91079, 0.495544, 0.915548, -0.0572238
5.28083, -13.9312, 5.27201, -3.03041, 0.498672, 0.927523, -0.0571797
5.45478, -14.0593, 5.31226, -3.12397, 0.499732, 0.939187, -0.0571139
5.64802, -14.1148, 5.36511, -3.22571, 0.501537, 0.95, -0.0570559
5.86616, -14.2868, 5.42074, -3.26822, 0.502178, 0.957724, -0.0569988
6.13557, -14.3249, 5.50632, -3.32494, 0.50454, 0.963939, -0.0569589
6.39878, -14.316, 5.5929, -3.39147, 0.507177, 0.970139, -0.0569185
6.60659, -14.4123, 5.64913, -3.41485, 0.507315, 0.974095, -0.0568588
6.91582, -14.4899, 5.74914, -3.40828, 0.508924, 0.975081, -0.0568236
7.15253, -14.7083, 5.80882, -3.38385, 0.507933, 0.977232, -0.0567657
7.423, -14.7393, 5.89563, -3.41557, 0.509564, 0.980891, -0.0567189
7.59069, -15.1176, 5.91621, -3.34853, 0.505557, 0.982233, -0.0566363
7.87183, -15.3644, 5.99402, -3.29355, 0.504726, 0.982303, -0.0565829
8.10489, -15.4747, 6.0607, -3.30944, 0.504833, 0.986357, -0.0565191
8.39316, -15.4688, 6.15927, -3.36009, 0.50739, 0.991233, -0.0564748
8.61433, -15.5452, 6.22276, -3.38489, 0.507384, 0.995383, -0.0564049
8.64243, -15.7567, 6.20159, -3.36044, 0.502753, 0.99682, -0.056287
8.35429, -15.8744, 6.06477, -3.38323, 0.495072, 0.999736, -0.0560823
8.27224, -15.925, 6.02838, -3.43726, 0.494283, 1.00473, -0.0559226
8.4797, -15.8803, 6.11797, -3.49925, 0.499602, 1.0095, -0.055829
8.50759, -16.052, 6.11676, -3.48135, 0.498445, 1.0105, -0.0556936
8.26506, -16.1808, 6.00131, -3.48719, 0.491811, 1.01225, -0.0554982
8.13851, -16.2063, 5.93887, -3.54755, 0.488614, 1.01756, -0.0553346
8.22674, -16.3196, 5.95965, -3.55616, 0.488035, 1.02032, -0.0552193
8.40661, -16.6204, 6.00631, -3.47762, 0.486496, 1.01907, -0.055125
8.26639, -16.7889, 5.92317, -3.4633, 0.479698, 1.02027, -0.0549599
8.0911, -16.8579, 5.83374, -3.49315, 0.473909, 1.02362, -0.0547857
8.08474, -16.8036, 5.82595, -3.56614, 0.473438, 1.02892, -0.054647
8.21789, -16.8135, 5.87869, -3.59533, 0.475655, 1.03166, -0.0545363
8.16052, -16.9232, 5.84256, -3.59296, 0.472556, 1.03295, -0.0543802
8.14303, -17.0185, 5.8206, -3.62012, 0.470241, 1.03704, -0.0542342
8.04718, -17.0792, 5.76374, -3.65821, 0.465994, 1.04124, -0.0540707
7.91224, -17.1169, 5.69619, -3.70548, 0.462069, 1.04572, -0.0538974
7.65445, -17.1102, 5.58218, -3.75871, 0.456584, 1.04932, -0.0536902
7.43747, -17.3902, 5.47048, -3.70869, 0.44906, 1.04932, -0.0534891
7.59384, -17.5546, 5.51461, -3.67713, 0.447983, 1.04976, -0.0533857
7.913, -17.7955, 5.62255, -3.63103, 0.449333, 1.05091, -0.0533196
7.96149, -17.97, 5.62454, -3.62366, 0.447317, 1.05359, -0.0531791
7.73686, -18.1142, 5.51716, -3.63091, 0.441238, 1.05628, -0.0529696
7.81177, -18.1264, 5.54067, -3.68053, 0.441688, 1.06098, -0.0528353
8.18471, -18.1969, 5.68023, -3.66832, 0.445031, 1.06183, -0.0527822
8.2131, -18.1475, 5.6821, -3.73244, 0.444037, 1.0666, -0.0526352
7.8826, -18.076, 5.53768, -3.80655, 0.43734, 1.07079, -0.0523973
7.96598, -18.0929, 5.56539, -3.85952, 0.438134, 1.07588, -0.0522579
8.43203, -18.1791, 5.74574, -3.84859, 0.443462, 1.07735, -0.0522211
8.43345, -18.3663, 5.72341, -3.82753, 0.439386, 1.07882, -0.0520602
8.00571, -18.4181, 5.52942, -3.86528, 0.429495, 1.08203, -0.0517884
7.90338, -18.3424, 5.48129, -3.94848, 0.4273, 1.08758, -0.0516013
8.11606, -18.1611, 5.57117, -4.07516, 0.432043, 1.09572, -0.0514903
8.00691, -18.5188, 5.49731, -3.97186, 0.424465, 1.09265, -0.0512946
7.96048, -18.8393, 5.45041, -3.86532, 0.417739, 1.08871, -0.051118
8.12045, -18.8895, 5.50427, -3.90039, 0.418429, 1.09302, -0.0509933
8.06984, -18.761, 5.48098, -4.00368, 0.417854, 1.09952, -0.0508074
7.89509, -18.6843, 5.40137, -4.0914, 0.414403, 1.10527, -0.0505884
8.02981, -18.6791, 5.44637, -4.13919, 0.414885, 1.1095, -0.0504537
7.9159, -18.7589, 5.38064, -4.15606, 0.409834, 1.11196, -0.0502514
7.96281, -18.7834, 5.3915, -4.19054, 0.409238, 1.11525, -0.0500876
8.30785, -18.7385, 5.53352, -4.22698, 0.414355, 1.11792, -0.0500021
8.26668, -18.8508, 5.50255, -4.224, 0.41113, 1.11922, -0.0498097
8.20918, -18.8632, 5.46359, -4.2545, 0.407473, 1.1218, -0.049615
8.31201, -19.1768, 5.47973, -4.18146, 0.403854, 1.12112, -0.049461
8.23858, -19.2141, 5.43709, -4.19928, 0.400392, 1.12285, -0.0492562
8.39792, -19.0569, 5.50208, -4.31211, 0.403401, 1.12992, -0.0491123
8.40729, -19.0603, 5.49595, -4.33834, 0.401581, 1.13188, -0.0489305
8.25518, -19.2373, 5.40806, -4.28785, 0.39399, 1.13006, -0.0486997
8.59926, -19.2342, 5.54674, -4.32421, 0.398415, 1.13356, -0.0486085
8.54107, -18.9911, 5.52074, -4.48343, 0.398501, 1.14271, -0.0483946
8.58299, -18.8731, 5.53509, -4.59052, 0.399498, 1.14973, -0.0482105
8.51688, -18.8864, 5.49216, -4.61513, 0.395601, 1.15143, -0.048001
8.59879, -18.9082, 5.51676, -4.65279, 0.395349, 1.15485, -0.0478253
8.89944, -18.9943, 5.63109, -4.63301, 0.397135, 1.1548, -0.0477109
8.86081, -19.1879, 5.59674, -4.59747, 0.392862, 1.15473, -0.047498
8.94747, -19.2726, 5.61933, -4.58342, 0.391109, 1.15468, -0.0473176
8.91278, -19.1805, 5.59652, -4.68195, 0.389943, 1.16137, -0.047104
9.02456, -19.051, 5.63701, -4.78949, 0.391317, 1.16818, -0.046928
9.24281, -19.2272, 5.71434, -4.7222, 0.390703, 1.16526, -0.0467852
9.37015, -19.4607, 5.75208, -4.63213, 0.388299, 1.16125, -0.0466082
9.73371, -19.3691, 5.90734, -4.69882, 0.394236, 1.16561, -0.0464955
9.78295, -19.1839, 5.92421, -4.84341, 0.395598, 1.17469, -0.0462916
9.88588, -19.085, 5.95789, -4.9159, 0.395549, 1.17886, -0.046109
9.77268, -19.1529, 5.89377, -4.92349, 0.39068, 1.18006, -0.0458579
9.97833, -19.0646, 5.97701, -4.96806, 0.392738, 1.18205, -0.0456946
10.1255, -19.3147, 6.02387, -4.89545, 0.391034, 1.17987, -0.0455133
10.222, -19.3684, 6.04907, -4.86884, 0.388405, 1.17796, -0.0453227
10.2142, -19.3389, 6.03641, -4.92293, 0.386794, 1.18163, -0.045093
10.2604, -19.2052, 6.05017, -5.01216, 0.386821, 1.18669, -0.0448766
10.3553, -19.0447, 6.0887, -5.10795, 0.388317, 1.19167, -0.0446763
10.2139, -19.1061, 6.00759, -5.09616, 0.381691, 1.19083, -0.0444088
10.2737, -19.2051, 6.01968, -5.06972, 0.379209, 1.18992, -0.0441936
