q1, q2, q3, q4, q5, q6, q7
0.141436, 1.13664, -0.0180118, -1.32189, 0.000325588, 0.990786, 8.47884e-05
0.139175, 1.13664, -0.0194621, -1.32269, 0.000325875, 0.990787, 8.46685e-05
0.136916, 1.13664, -0.0208731, -1.32351, 0.000325875, 0.990787, 8.46087e-05
0.13465, 1.13664, -0.0222473, -1.3243, 0.000324437, 0.990787, 8.45487e-05
0.132388, 1.13664, -0.0236591, -1.32508, 0.000324916, 0.990787, 8.47284e-05
0.13012, 1.13664, -0.0250941, -1.32586, 0.000325588, 0.990787, 8.45487e-05
0.127847, 1.13664, -0.0265158, -1.32661, 0.000325588, 0.990786, 8.46087e-05
0.125568, 1.13664, -0.0279039, -1.32735, 0.000325396, 0.990786, 8.46685e-05
0.123295, 1.13664, -0.0292844, -1.32808, 0.000325588, 0.990786, 8.46685e-05
0.121014, 1.13664, -0.0307098, -1.32878, 0.000325396, 0.990787, 8.47284e-05
0.118724, 1.13664, -0.032151, -1.32948, 0.000325108, 0.990786, 8.45487e-05
0.116428, 1.13664, -0.0335651, -1.33017, 0.000326163, 0.990786, 8.46087e-05
0.114132, 1.13664, -0.0349464, -1.33083, 0.000326354, 0.990786, 8.46087e-05
0.111846, 1.13664, -0.036344, -1.33148, 0.000325588, 0.990785, 8.45487e-05
0.109544, 1.13664, -0.0377824, -1.33212, 0.000325108, 0.990786, 8.47284e-05
0.107221, 1.13664, -0.0392341, -1.33274, 0.000325875, 0.990787, 8.46685e-05
0.104907, 1.13664, -0.0406411, -1.33335, 0.000325396, 0.990787, 8.46087e-05
0.1026, 1.13664, -0.0420043, -1.33395, 0.000324437, 0.990786, 8.47284e-05
0.100287, 1.13664, -0.0434091, -1.33454, 0.000326642, 0.990786, 8.46685e-05
0.0979614, 1.13664, -0.0448458, -1.33512, 0.000326067, 0.990786, 8.47284e-05
0.0956302, 1.13664, -0.0462656, -1.33567, 0.000325204, 0.990786, 8.46685e-05
0.0933163, 1.13664, -0.0476342, -1.33621, 0.000325108, 0.990786, 8.45487e-05
0.0910087, 1.13664, -0.0489986, -1.33676, 0.000324916, 0.990786, 8.47284e-05
0.0886826, 1.13664, -0.0504167, -1.33727, 0.000325588, 0.990786, 8.46685e-05
0.086342, 1.13664, -0.0518565, -1.33775, 0.000325588, 0.990785, 8.46685e-05
0.0840175, 1.13664, -0.0532532, -1.33822, 0.000327313, 0.990786, 8.47284e-05
0.0816957, 1.13664, -0.054613, -1.3387, 0.000325396, 0.990786, 8.45487e-05
0.0793692, 1.13664, -0.0560053, -1.33916, 0.000324629, 0.990786, 8.46087e-05
0.0770196, 1.13664, -0.057443, -1.33956, 0.000325204, 0.990786, 8.47284e-05
0.074669, 1.13664, -0.0588827, -1.33996, 0.000327793, 0.990785, 8.45487e-05
0.0723371, 1.13664, -0.0602603, -1.34036, 0.000327313, 0.990785, 8.47284e-05
0.0700073, 1.13664, -0.0616048, -1.34074, 0.000325204, 0.990785, 8.45487e-05
0.0676551, 1.13664, -0.0630053, -1.34109, 0.000325108, 0.990786, 8.46087e-05
0.0653014, 1.13664, -0.0644364, -1.34141, 0.000324437, 0.990786, 8.47284e-05
0.062957, 1.13664, -0.0658338, -1.34173, 0.000325875, 0.990785, 8.44888e-05
0.0606195, 1.13664, -0.0671851, -1.34204, 0.000327025, 0.990785, 8.46087e-05
0.0582745, 1.13664, -0.0685461, -1.34232, 0.000327025, 0.990785, 8.46087e-05
0.0559123, 1.13664, -0.0699536, -1.34259, 0.000325875, 0.990785, 8.45487e-05
0.0535595, 1.13664, -0.0713676, -1.34284, 0.000323958, 0.990785, 8.47284e-05
0.05122, 1.13664, -0.072739, -1.34307, 0.00032482, 0.990786, 8.46685e-05
0.0488705, 1.13664, -0.0740845, -1.34327, 0.000325396, 0.990785, 8.45487e-05
0.046514, 1.13664, -0.075463, -1.34346, 0.000326163, 0.990785, 8.46087e-05
0.0441491, 1.13664, -0.0768749, -1.34361, 0.000327601, 0.990784, 8.45487e-05
0.0417799, 1.13664, -0.0782915, -1.34375, 0.000327025, 0.990785, 8.47284e-05
0.0394179, 1.13664, -0.0796564, -1.34388, 0.000325108, 0.990785, 8.46087e-05
0.0370477, 1.13664, -0.080985, -1.34399, 0.000323478, 0.990785, 8.46685e-05
0.0346758, 1.13664, -0.082354, -1.34409, 0.000326067, 0.990785, 8.47284e-05
0.0323027, 1.13664, -0.0837441, -1.34416, 0.000327313, 0.990784, 8.46685e-05
0.0299344, 1.13664, -0.0851148, -1.34421, 0.000327984, 0.990784, 8.46087e-05
0.0275595, 1.13664, -0.0864504, -1.34424, 0.000326163, 0.990785, 8.47284e-05
0.0251918, 1.13664, -0.0877783, -1.34425, 0.00032482, 0.990785, 8.46685e-05
0.0228172, 1.13664, -0.0891483, -1.34425, 0.000324149, 0.990785, 8.46087e-05
0.0204407, 1.13664, -0.0905381, -1.34424, 0.000325204, 0.990785, 8.46685e-05
0.0180639, 1.13664, -0.0918939, -1.34424, 0.000328272, 0.990784, 8.45487e-05
0.0156884, 1.13663, -0.093208, -1.34423, 0.000327984, 0.990783, 8.47284e-05
0.0133266, 1.13663, -0.0945355, -1.34422, 0.000327313, 0.990783, 8.45487e-05
0.0109529, 1.13663, -0.0959013, -1.34421, 0.000325204, 0.990784, 8.46087e-05
0.00855835, 1.13663, -0.0972948, -1.3442, 0.000324437, 0.990784, 8.46087e-05
0.006172, 1.13663, -0.0986465, -1.34418, 0.000325396, 0.990784, 8.45487e-05
0.00379672, 1.13663, -0.0999448, -1.34417, 0.000325588, 0.990784, 8.46685e-05
0.00141989, 1.13663, -0.101272, -1.34416, 0.000327025, 0.990783, 8.46685e-05
-0.000972999, 1.13663, -0.102634, -1.34415, 0.000327505, 0.990783, 8.45487e-05
-0.00336487, 1.13663, -0.103993, -1.34414, 0.000327601, 0.990783, 8.49082e-05
-0.00574212, 1.13663, -0.105295, -1.34413, 0.000326067, 0.990783, 8.46685e-05
-0.00811056, 1.13663, -0.106571, -1.34411, 0.000324629, 0.990783, 8.46087e-05
-0.0104906, 1.13663, -0.107899, -1.34409, 0.000325683, 0.990783, 8.46685e-05
-0.0128836, 1.13662, -0.109252, -1.34407, 0.000326163, 0.990783, 8.45487e-05
-0.0152649, 1.13662, -0.110585, -1.34404, 0.00032645, 0.990782, 8.47284e-05
-0.0176387, 1.13662, -0.111869, -1.34402, 0.000327313, 0.990782, 8.46685e-05
-0.0200078, 1.13662, -0.113149, -1.34399, 0.000326642, 0.990782, 8.44888e-05
-0.0223876, 1.13662, -0.114469, -1.34395, 0.000325204, 0.990782, 8.47284e-05
-0.0247716, 1.13662, -0.115804, -1.34389, 0.000324629, 0.990783, 8.46685e-05
-0.0271528, 1.13662, -0.117125, -1.34379, 0.000326354, 0.990784, 8.46087e-05
-0.029539, 1.13662, -0.118403, -1.34367, 0.000326067, 0.990783, 8.47284e-05
-0.0319199, 1.13662, -0.119674, -1.34353, 0.000326834, 0.990782, 8.44289e-05
-0.034306, 1.13662, -0.120966, -1.34336, 0.000327505, 0.990782, 8.46087e-05
-0.0366958, 1.13662, -0.122272, -1.34316, 0.000327121, 0.990782, 8.46087e-05
-0.0390769, 1.13662, -0.123555, -1.34294, 0.000326642, 0.990782, 8.45487e-05
-0.0414612, 1.13662, -0.124797, -1.3427, 0.000324629, 0.990783, 8.47284e-05
-0.0438337, 1.13662, -0.12604, -1.34242, 0.000325875, 0.990783, 8.4369e-05
-0.0462075, 1.13662, -0.127308, -1.3421, 0.000326067, 0.990783, 8.46087e-05
-0.0485878, 1.13662, -0.128588, -1.34175, 0.000326834, 0.990782, 8.46087e-05
-0.0509721, 1.13662, -0.129859, -1.34136, 0.00032808, 0.990782, 8.45487e-05
-0.0533445, 1.13662, -0.131088, -1.34097, 0.000327601, 0.990782, 8.47284e-05
-0.0557094, 1.13662, -0.132314, -1.34055, 0.000325204, 0.990782, 8.45487e-05
-0.0580734, 1.13662, -0.133561, -1.34011, 0.00032482, 0.990783, 8.46087e-05
-0.0604504, 1.13662, -0.134818, -1.33964, 0.000325204, 0.990783, 8.46685e-05
-0.0628344, 1.13662, -0.136068, -1.33914, 0.000327409, 0.990782, 8.45487e-05
-0.0652083, 1.13662, -0.137293, -1.33863, 0.00032808, 0.990781, 8.46087e-05
-0.0675714, 1.13662, -0.138503, -1.33808, 0.00032808, 0.990781, 8.45487e-05
-0.0699469, 1.13662, -0.13972, -1.3375, 0.000326834, 0.990782, 8.46087e-05
-0.0723247, 1.13662, -0.140961, -1.33692, 0.000325204, 0.990782, 8.44888e-05
-0.0747016, 1.13662, -0.142181, -1.33635, 0.000324629, 0.990782, 8.44888e-05
-0.0770665, 1.13662, -0.143377, -1.33575, 0.000327313, 0.990782, 8.47284e-05
-0.0794275, 1.13662, -0.144557, -1.3351, 0.000328559, 0.990782, 8.44289e-05
-0.0817886, 1.13662, -0.145744, -1.33445, 0.000328559, 0.990781, 8.46087e-05
-0.0841493, 1.13662, -0.146943, -1.3338, 0.000326834, 0.990781, 8.46087e-05
-0.0865072, 1.13662, -0.148129, -1.33309, 0.000325396, 0.990782, 8.45487e-05
-0.0888631, 1.13662, -0.149306, -1.33238, 0.00032482, 0.990782, 8.47284e-05
-0.0912118, 1.13662, -0.15047, -1.33166, 0.000326067, 0.990782, 8.45487e-05
-0.0935584, 1.13662, -0.15163, -1.33093, 0.000328464, 0.990781, 8.46087e-05
-0.0959023, 1.13662, -0.152795, -1.33017, 0.000329135, 0.990781, 8.46087e-05
-0.0982493, 1.13662, -0.153956, -1.3294, 0.000327793, 0.990781, 8.44289e-05
-0.100606, 1.13662, -0.155111, -1.32862, 0.000324916, 0.990781, 8.47284e-05
-0.102958, 1.13662, -0.156272, -1.3278, 0.000324629, 0.990782, 8.45487e-05
-0.105301, 1.13662, -0.157409, -1.32698, 0.000325875, 0.990782, 8.46087e-05
-0.107643, 1.13662, -0.158536, -1.32614, 0.000327793, 0.990782, 8.47284e-05
-0.109996, 1.13662, -0.159665, -1.32527, 0.000328847, 0.990781, 8.44888e-05
-0.11234, 1.13662, -0.160803, -1.3244, 0.000328655, 0.990781, 8.47284e-05
-0.114677, 1.13662, -0.161928, -1.32351, 0.000327313, 0.990781, 8.46685e-05
-0.117005, 1.13662, -0.163029, -1.32263, 0.000326163, 0.990782, 8.46685e-05
-0.119333, 1.13662, -0.164114, -1.32173, 0.000325683, 0.990782, 8.46087e-05
-0.121656, 1.13662, -0.165201, -1.32082, 0.000327313, 0.990781, 8.44888e-05
-0.123978, 1.13662, -0.166295, -1.31989, 0.000328559, 0.990781, 8.46087e-05
-0.126294, 1.13662, -0.167383, -1.31894, 0.00032808, 0.990781, 8.45487e-05
-0.128614, 1.13662, -0.168465, -1.31795, 0.000327025, 0.990781, 8.46087e-05
-0.130923, 1.13662, -0.16953, -1.31695, 0.000326067, 0.990782, 8.46087e-05
-0.133231, 1.13662, -0.170588, -1.31597, 0.00032645, 0.990781, 8.45487e-05
-0.135533, 1.13662, -0.171645, -1.31496, 0.000327025, 0.990781, 8.49082e-05
-0.137835, 1.13662, -0.172699, -1.31396, 0.00032808, 0.99078, 8.45487e-05
-0.140145, 1.13662, -0.173744, -1.31292, 0.000327793, 0.990781, 8.46087e-05
-0.14245, 1.13662, -0.17479, -1.31191, 0.000326642, 0.990781, 8.46087e-05
-0.144755, 1.13662, -0.175834, -1.31086, 0.000326354, 0.990781, 8.45487e-05
-0.147055, 1.13662, -0.176858, -1.3098, 0.000326834, 0.990781, 8.46087e-05
-0.149356, 1.13662, -0.177874, -1.30874, 0.000327313, 0.990781, 8.46087e-05
-0.151646, 1.13662, -0.178873, -1.30766, 0.000327793, 0.990781, 8.44289e-05
-0.153935, 1.13662, -0.179897, -1.30658, 0.000327984, 0.990781, 8.47284e-05
-0.156218, 1.13662, -0.180903, -1.30546, 0.00032808, 0.990781, 8.45487e-05
-0.158495, 1.13662, -0.181893, -1.30434, 0.000327313, 0.990781, 8.46087e-05
-0.160763, 1.13662, -0.182854, -1.30322, 0.000327313, 0.990781, 8.47284e-05
-0.163024, 1.13662, -0.183823, -1.30209, 0.000327793, 0.990781, 8.44289e-05
-0.165282, 1.13662, -0.184791, -1.30095, 0.000327313, 0.990781, 8.46087e-05
-0.16755, 1.13662, -0.185761, -1.29981, 0.000327601, 0.990781, 8.46685e-05
-0.169808, 1.13662, -0.186719, -1.29863, 0.000327601, 0.990781, 8.46087e-05
-0.172055, 1.13662, -0.187657, -1.29744, 0.000326834, 0.990782, 8.47284e-05
-0.174295, 1.13662, -0.188595, -1.29627, 0.00032645, 0.990781, 8.44289e-05
-0.176535, 1.13662, -0.189528, -1.29508, 0.000327025, 0.990781, 8.46087e-05
-0.178783, 1.13662, -0.19045, -1.2939, 0.000327793, 0.990781, 8.45487e-05
-0.181015, 1.1366, -0.191361, -1.29268, 0.000327601, 0.990783, 8.46087e-05
-0.183223, 1.13648, -0.192288, -1.29146, 0.000327409, 0.990785, 8.47284e-05
-0.185418, 1.1362, -0.193248, -1.29027, 0.000328655, 0.990794, 8.45487e-05
-0.187607, 1.13572, -0.19422, -1.28915, 0.00032808, 0.990796, 8.47284e-05
-0.189745, 1.13511, -0.195164, -1.28813, 0.000327793, 0.990804, 8.44289e-05
-0.19183, 1.13445, -0.196034, -1.28719, 0.000328464, 0.990811, 8.47284e-05
-0.193871, 1.13374, -0.196873, -1.28623, 0.000329614, 0.990814, 8.45487e-05
-0.195895, 1.13293, -0.197716, -1.2853, 0.000328655, 0.990818, 8.44888e-05
-0.197898, 1.13199, -0.19856, -1.28431, 0.000327601, 0.990823, 8.46087e-05
-0.199852, 1.1309, -0.199397, -1.28324, 0.000328655, 0.990824, 8.44888e-05
-0.20175, 1.12977, -0.200164, -1.28212, 0.000328847, 0.990825, 8.46087e-05
-0.203599, 1.12865, -0.200904, -1.281, 0.000330285, 0.990824, 8.45487e-05
-0.205426, 1.12757, -0.201627, -1.27983, 0.000328559, 0.990823, 8.46087e-05
-0.207218, 1.12648, -0.202317, -1.27862, 0.000329327, 0.990824, 8.44289e-05
-0.208969, 1.12529, -0.202976, -1.27738, 0.000329039, 0.990827, 8.46685e-05
-0.210695, 1.12399, -0.203602, -1.27614, 0.000328847, 0.990825, 8.44888e-05
-0.212403, 1.12266, -0.204207, -1.2749, 0.000329806, 0.990828, 8.44888e-05
-0.214099, 1.12135, -0.204791, -1.27368, 0.000328272, 0.990828, 8.45487e-05
-0.215754, 1.12008, -0.205337, -1.27248, 0.000328464, 0.990829, 8.45487e-05
-0.21738, 1.11879, -0.205822, -1.27129, 0.000329518, 0.990829, 8.46087e-05
-0.218985, 1.11744, -0.206267, -1.27008, 0.000330477, 0.990829, 8.45487e-05
-0.220579, 1.11605, -0.206722, -1.26887, 0.000332011, 0.990832, 8.44888e-05
-0.222166, 1.11465, -0.207162, -1.26769, 0.000331052, 0.990832, 8.46087e-05
-0.223724, 1.11329, -0.207562, -1.26649, 0.000330573, 0.990832, 8.45487e-05
-0.225263, 1.11196, -0.207923, -1.26525, 0.000330285, 0.990832, 8.47284e-05
-0.226779, 1.11065, -0.20826, -1.26401, 0.000329806, 0.990832, 8.4369e-05
-0.22827, 1.10935, -0.208571, -1.2628, 0.000330573, 0.990833, 8.44888e-05
-0.229747, 1.10806, -0.208846, -1.26158, 0.000331532, 0.990832, 8.46087e-05
-0.231203, 1.10681, -0.209093, -1.26034, 0.000331532, 0.990833, 8.4369e-05
-0.232644, 1.10559, -0.209309, -1.25909, 0.000330093, 0.990833, 8.47284e-05
-0.234055, 1.10441, -0.209505, -1.25785, 0.000330765, 0.990833, 8.44888e-05
-0.235441, 1.10328, -0.209675, -1.25666, 0.000331627, 0.990832, 8.47284e-05
-0.236819, 1.10215, -0.2098, -1.25548, 0.000331244, 0.990833, 8.46685e-05
-0.238168, 1.10102, -0.20989, -1.25432, 0.000331244, 0.990834, 8.44888e-05
-0.239496, 1.09987, -0.209959, -1.25318, 0.000330573, 0.990834, 8.46087e-05
-0.240805, 1.09873, -0.210011, -1.25208, 0.000331052, 0.990835, 8.44289e-05
-0.242092, 1.09758, -0.210031, -1.25097, 0.000330765, 0.990835, 8.47284e-05
-0.243371, 1.09645, -0.210022, -1.24989, 0.000331244, 0.990835, 8.45487e-05
-0.244635, 1.09531, -0.210001, -1.24882, 0.000331436, 0.990836, 8.46087e-05
-0.245883, 1.09415, -0.209985, -1.24778, 0.000331244, 0.990837, 8.4369e-05
-0.247093, 1.09298, -0.209954, -1.24671, 0.000331244, 0.990837, 8.44888e-05
-0.248283, 1.09181, -0.209923, -1.24566, 0.000331627, 0.990839, 8.46087e-05
-0.249475, 1.09068, -0.209896, -1.24464, 0.000331532, 0.990838, 8.44888e-05
-0.250634, 1.0896, -0.209873, -1.24365, 0.000331723, 0.990839, 8.46087e-05
-0.251771, 1.08854, -0.209841, -1.24267, 0.000331244, 0.990839, 8.44289e-05
-0.252868, 1.08748, -0.209798, -1.2417, 0.000330956, 0.99084, 8.47284e-05
-0.253961, 1.08642, -0.209733, -1.24073, 0.000331052, 0.990841, 8.44888e-05
-0.255029, 1.08537, -0.209648, -1.23979, 0.000331244, 0.99084, 8.46087e-05
-0.256096, 1.08436, -0.209545, -1.23885, 0.000331436, 0.990841, 8.44888e-05
-0.257116, 1.08338, -0.209403, -1.23796, 0.000332011, 0.990842, 8.45487e-05
-0.258133, 1.08243, -0.209225, -1.23709, 0.000331915, 0.990843, 8.46087e-05
-0.259125, 1.08148, -0.209034, -1.23622, 0.00033249, 0.990844, 8.44289e-05
-0.260124, 1.08053, -0.208826, -1.23541, 0.000331244, 0.990844, 8.47284e-05
-0.261094, 1.07961, -0.208605, -1.23461, 0.000332203, 0.990846, 8.45487e-05
-0.262044, 1.0787, -0.208346, -1.23384, 0.000331436, 0.990846, 8.46087e-05
-0.262998, 1.07782, -0.208077, -1.23308, 0.000331627, 0.990849, 8.46087e-05
-0.26394, 1.07694, -0.2078, -1.23237, 0.000332011, 0.990852, 8.44289e-05
-0.264895, 1.07609, -0.207513, -1.23167, 0.000331627, 0.990853, 8.47284e-05
-0.265801, 1.07522, -0.207213, -1.23099, 0.000332682, 0.990855, 8.44289e-05
-0.266723, 1.07433, -0.206896, -1.23031, 0.000331436, 0.990855, 8.46087e-05
-0.267629, 1.07346, -0.206595, -1.22966, 0.000332394, 0.990856, 8.44888e-05
-0.268539, 1.07261, -0.206274, -1.22907, 0.000332011, 0.990857, 8.4369e-05
-0.269447, 1.07181, -0.205936, -1.22848, 0.000332203, 0.990858, 8.46087e-05
-0.27032, 1.07102, -0.205576, -1.22789, 0.00033249, 0.990859, 8.44289e-05
-0.271222, 1.07022, -0.205225, -1.22734, 0.000331244, 0.99086, 8.46087e-05
-0.272092, 1.06942, -0.204885, -1.22683, 0.00033297, 0.990861, 8.45487e-05
-0.272968, 1.06865, -0.204521, -1.22634, 0.000331436, 0.990862, 8.46087e-05
-0.273827, 1.06788, -0.20416, -1.22584, 0.000333162, 0.990863, 8.45487e-05
-0.274668, 1.06714, -0.203771, -1.22539, 0.000332874, 0.990867, 8.45487e-05
-0.275535, 1.06639, -0.2034, -1.22499, 0.000332394, 0.990869, 8.47284e-05
-0.276384, 1.06565, -0.203027, -1.22459, 0.00033297, 0.99087, 8.44289e-05
-0.277226, 1.06492, -0.202636, -1.22423, 0.000332203, 0.990874, 8.46087e-05
-0.278065, 1.06417, -0.202259, -1.22386, 0.000333257, 0.990875, 8.44888e-05
-0.278886, 1.06343, -0.201868, -1.22354, 0.000332874, 0.990881, 8.46087e-05
-0.279727, 1.0627, -0.20148, -1.22328, 0.000332682, 0.990883, 8.44888e-05
-0.280559, 1.06199, -0.201084, -1.22301, 0.000333162, 0.990884, 8.45487e-05
-0.281366, 1.06126, -0.200683, -1.22279, 0.000332874, 0.990885, 8.46087e-05
-0.282186, 1.06053, -0.200301, -1.22259, 0.000333833, 0.990889, 8.44289e-05
-0.282989, 1.05977, -0.199908, -1.22244, 0.000333353, 0.990897, 8.46087e-05
-0.283794, 1.05903, -0.199514, -1.22231, 0.000333257, 0.990898, 8.44888e-05
-0.28461, 1.05829, -0.199121, -1.22221, 0.00033297, 0.990904, 8.46087e-05
-0.28538, 1.05757, -0.198719, -1.22214, 0.00033297, 0.990907, 8.46087e-05
-0.286155, 1.05684, -0.198322, -1.22209, 0.000333257, 0.990909, 8.45487e-05
-0.286934, 1.0561, -0.197919, -1.22208, 0.000333162, 0.990915, 8.47284e-05
-0.287689, 1.05538, -0.197502, -1.22211, 0.000333353, 0.990922, 8.44289e-05
-0.288475, 1.05466, -0.197098, -1.22213, 0.000333162, 0.990926, 8.44888e-05
-0.289239, 1.05398, -0.1967, -1.22216, 0.000333449, 0.990935, 8.46087e-05
-0.28997, 1.05332, -0.196286, -1.22222, 0.000333449, 0.990945, 8.45487e-05
-0.290724, 1.05264, -0.195868, -1.22227, 0.000333353, 0.990948, 8.47284e-05
-0.29146, 1.05196, -0.195444, -1.22237, 0.000333257, 0.99096, 8.44888e-05
-0.292188, 1.05133, -0.195014, -1.22253, 0.00033297, 0.990964, 8.44888e-05
-0.292934, 1.0507, -0.194602, -1.22269, 0.000333353, 0.990966, 8.47284e-05
-0.29365, 1.0501, -0.194166, -1.22289, 0.000333449, 0.990972, 8.44289e-05
-0.294352, 1.04952, -0.193716, -1.22314, 0.000333353, 0.990977, 8.47284e-05
-0.295092, 1.04891, -0.193284, -1.22337, 0.000333449, 0.990979, 8.45487e-05
-0.295805, 1.04838, -0.192836, -1.22367, 0.000333833, 0.990985, 8.44888e-05
-0.296498, 1.04794, -0.192366, -1.22401, 0.000333353, 0.990987, 8.46087e-05
-0.297216, 1.04748, -0.191919, -1.22428, 0.000333928, 0.990988, 8.44289e-05
-0.297906, 1.04711, -0.19145, -1.22464, 0.000334408, 0.990999, 8.47284e-05
-0.298578, 1.04674, -0.190965, -1.22502, 0.00033412, 0.991, 8.45487e-05
-0.299279, 1.04641, -0.190499, -1.22537, 0.000334408, 0.991006, 8.44888e-05
-0.299973, 1.04607, -0.190019, -1.22575, 0.00033412, 0.991013, 8.47284e-05
-0.300628, 1.04578, -0.18952, -1.22613, 0.000334887, 0.991014, 8.44289e-05
-0.301304, 1.04553, -0.189022, -1.22654, 0.000334408, 0.991017, 8.47284e-05
-0.301987, 1.04533, -0.188524, -1.22696, 0.0003346, 0.991018, 8.45487e-05
-0.302639, 1.04513, -0.188017, -1.22737, 0.000335271, 0.99102, 8.45487e-05
-0.303299, 1.04492, -0.187513, -1.22777, 0.000334408, 0.991021, 8.47284e-05
-0.303967, 1.04472, -0.187018, -1.22818, 0.000335079, 0.991025, 8.4369e-05
-0.304604, 1.04455, -0.186499, -1.2286, 0.000334312, 0.991026, 8.46685e-05
-0.305225, 1.0444, -0.18597, -1.229, 0.000334408, 0.991027, 8.44888e-05
-0.305872, 1.04427, -0.185458, -1.22939, 0.0003346, 0.991028, 8.44888e-05
-0.306494, 1.04413, -0.18494, -1.22976, 0.000334408, 0.991029, 8.47284e-05
-0.307076, 1.04398, -0.184405, -1.23012, 0.000334696, 0.991032, 8.45487e-05
-0.307686, 1.04384, -0.183866, -1.23047, 0.00033412, 0.991033, 8.45487e-05
-0.308309, 1.0437, -0.183351, -1.23082, 0.000334696, 0.991034, 8.4369e-05
-0.308882, 1.04356, -0.182831, -1.23114, 0.000334696, 0.991035, 8.44888e-05
-0.309425, 1.04342, -0.182292, -1.23144, 0.0003346, 0.991036, 8.46087e-05
-0.310002, 1.04327, -0.181744, -1.23173, 0.000334887, 0.991037, 8.44289e-05
-0.310588, 1.0431, -0.18121, -1.23202, 0.000334408, 0.99104, 8.46087e-05
-0.311132, 1.04292, -0.180685, -1.23229, 0.000334887, 0.991042, 8.45487e-05
-0.311666, 1.04271, -0.180145, -1.23254, 0.0003346, 0.991044, 8.44888e-05
-0.312222, 1.04248, -0.179602, -1.23277, 0.000334408, 0.991045, 8.46087e-05
-0.312765, 1.04223, -0.179074, -1.23299, 0.000334696, 0.991047, 8.4369e-05
-0.31327, 1.04196, -0.178554, -1.2332, 0.00033412, 0.991048, 8.46087e-05
-0.313772, 1.04166, -0.178021, -1.23338, 0.000334216, 0.991049, 8.44888e-05
-0.314304, 1.04136, -0.177479, -1.23355, 0.00033412, 0.991051, 8.44888e-05
-0.314826, 1.04102, -0.17695, -1.23371, 0.000334312, 0.991052, 8.47284e-05
-0.315308, 1.04067, -0.176427, -1.23383, 0.000334216, 0.991053, 8.45487e-05
-0.31577, 1.04029, -0.175894, -1.23393, 0.000334408, 0.991054, 8.47284e-05
-0.31626, 1.0399, -0.175365, -1.23401, 0.000334408, 0.991055, 8.46087e-05
-0.316746, 1.0395, -0.174842, -1.23411, 0.000334408, 0.991058, 8.44888e-05
-0.317197, 1.03909, -0.174308, -1.23418, 0.000334312, 0.991058, 8.46685e-05
-0.31762, 1.03867, -0.173759, -1.23421, 0.000334408, 0.991059, 8.44888e-05
-0.318059, 1.03821, -0.173226, -1.23423, 0.0003346, 0.991062, 8.46087e-05
-0.318525, 1.03771, -0.172714, -1.23425, 0.000333928, 0.991063, 8.45487e-05
-0.318968, 1.03719, -0.172192, -1.23426, 0.000334408, 0.991066, 8.4369e-05
-0.319373, 1.03666, -0.171644, -1.23425, 0.000333928, 0.991066, 8.46087e-05
-0.319764, 1.0361, -0.171108, -1.23425, 0.000334408, 0.991067, 8.44888e-05
-0.320183, 1.0355, -0.170607, -1.23425, 0.0003346, 0.991069, 8.4369e-05
-0.320619, 1.03488, -0.170119, -1.23426, 0.000333928, 0.991072, 8.46685e-05
-0.321035, 1.03424, -0.169606, -1.23426, 0.00033412, 0.991076, 8.4369e-05
-0.32142, 1.03357, -0.169068, -1.23425, 0.000333928, 0.991077, 8.46087e-05
-0.321804, 1.03288, -0.168545, -1.23425, 0.000333928, 0.991079, 8.46087e-05
-0.3222, 1.03217, -0.168055, -1.23425, 0.00033412, 0.991083, 8.45487e-05
-0.322603, 1.03146, -0.167576, -1.23426, 0.00033412, 0.991086, 8.46087e-05
-0.322998, 1.0307, -0.167074, -1.23426, 0.000334408, 0.991092, 8.44289e-05
-0.323382, 1.02993, -0.166544, -1.23425, 0.000333833, 0.991094, 8.46087e-05
-0.323764, 1.02913, -0.166031, -1.23425, 0.000334216, 0.991096, 8.44888e-05
-0.324141, 1.02831, -0.165557, -1.23425, 0.000334216, 0.9911, 8.46087e-05
-0.324511, 1.02749, -0.16509, -1.23426, 0.00033412, 0.991107, 8.46087e-05
-0.324879, 1.02666, -0.164596, -1.23426, 0.00033412, 0.991114, 8.44289e-05
-0.325249, 1.02581, -0.164081, -1.23426, 0.000333833, 0.991117, 8.47284e-05
-0.325627, 1.02493, -0.163593, -1.23426, 0.000334216, 0.991125, 8.4369e-05
-0.325994, 1.02403, -0.163125, -1.23426, 0.00033412, 0.99113, 8.44888e-05
-0.326341, 1.02313, -0.162644, -1.23426, 0.000334216, 0.991142, 8.46087e-05
