dq1, dq2, dq3, dq4, dq5, dq6, dq7
-0.18558, -0.157003, 0.149651, 0.155411, 1.48301e-05, 5.20238e-05, 2.74267e-07
-0.185417, -0.156684, 0.149162, 0.151494, -8.95306e-05, 4.3075e-05, -1.98998e-05
-0.181715, -0.15711, 0.149252, 0.147836, 0.000120496, -1.42848e-05, 3.12243e-05
-0.181556, -0.158153, 0.151748, 0.146856, -0.000170823, 8.04249e-05, -1.95241e-05
-0.177555, -0.157067, 0.151879, 0.14225, 0.00029802, 8.94822e-06, 4.68758e-06
-0.17741, -0.158367, 0.152985, 0.139569, -0.000102846, -2.93955e-05, 8.75912e-06
-0.175691, -0.159424, 0.153455, 0.138434, 0.000317452, 4.70256e-05, -2.80038e-06
-0.17288, -0.161521, 0.154364, 0.13717, -6.22013e-05, -3.25433e-05, 1.87804e-05
-0.171361, -0.163204, 0.155421, 0.135129, 4.71955e-05, 2.56215e-05, -1.1699e-05
-0.167785, -0.163723, 0.157191, 0.132002, 9.56539e-05, 0.00013147, 8.16732e-06
-0.16666, -0.165248, 0.157181, 0.129862, -0.000107111, -6.18567e-05, -3.05048e-06
-0.165381, -0.165343, 0.157597, 0.128433, 0.000187445, 5.26743e-05, -8.03366e-06
-0.161912, -0.166292, 0.158656, 0.12475, -2.34731e-06, 3.32062e-06, 1.64613e-05
-0.161015, -0.166693, 0.158284, 0.123832, 3.09939e-05, 3.48323e-05, -3.94177e-05
-0.160157, -0.168352, 0.15912, 0.122431, -1.82995e-05, 4.21265e-05, -4.11588e-06
-0.157281, -0.169028, 0.159351, 0.118167, -8.10921e-06, -8.02322e-06, 3.15369e-05
-0.156553, -0.170475, 0.160574, 0.115463, -3.59349e-06, 9.79621e-06, -2.60675e-05
-0.152741, -0.171877, 0.162998, 0.114324, -2.2955e-05, 2.43624e-05, 1.51517e-05
-0.148876, -0.172404, 0.163138, 0.112258, -6.35494e-05, 6.4178e-05, -1.3307e-05
-0.150126, -0.173586, 0.161325, 0.107606, -1.74896e-05, 1.51002e-05, -1.25787e-05
-0.147664, -0.17477, 0.161455, 0.104683, 0.000109695, 3.33825e-05, 2.77988e-05
-0.144611, -0.177351, 0.163028, 0.103722, 2.72669e-05, 1.44144e-06, -1.0329e-06
-0.144666, -0.177466, 0.163899, 0.100893, 4.41171e-05, 6.07027e-05, 1.28939e-05
-0.140686, -0.179273, 0.165105, 0.0962628, -8.7224e-05, -3.31643e-05, 1.23835e-05
-0.136607, -0.180507, 0.164966, 0.0958193, -2.79806e-05, 5.87192e-05, -3.45551e-05
-0.137195, -0.182055, 0.165024, 0.0939276, 3.03064e-05, 0.000259595, 2.473e-05
-0.134192, -0.182734, 0.165984, 0.0910006, 1.34299e-05, 8.16631e-05, -2.38066e-06
-0.129371, -0.182308, 0.168152, 0.0852122, -2.60828e-05, 0.000149646, -2.77582e-05
-0.129664, -0.184848, 0.168278, 0.0833879, -5.42639e-05, -0.000307409, 4.10936e-05
-0.128039, -0.185067, 0.166559, 0.0826796, 5.06934e-05, 0.000684625, -1.51628e-05
-0.122293, -0.188714, 0.168666, 0.078168, 2.24641e-05, 2.30966e-05, 6.63238e-06
-0.120394, -0.189502, 0.167839, 0.0764758, 6.33514e-05, 0.000163724, 9.60878e-06
-0.120714, -0.191814, 0.169354, 0.0724291, -1.46518e-05, 0.000185998, -3.57846e-05
-0.116838, -0.19197, 0.172127, 0.0700019, -4.91984e-05, -4.4375e-05, 1.08457e-05
-0.111537, -0.193335, 0.171935, 0.0665038, -4.39095e-07, 0.000187219, 1.14759e-05
-0.110563, -0.19478, 0.171476, 0.0641529, -2.15571e-05, -6.38554e-05, -2.16057e-05
-0.110124, -0.196021, 0.170025, 0.061109, 9.72211e-05, 0.000205277, 2.37865e-05
-0.10638, -0.198426, 0.172852, 0.0565768, -6.36916e-05, -7.58743e-05, -9.48064e-06
-0.101671, -0.199712, 0.173798, 0.0552425, 8.92408e-05, 3.97928e-05, 1.58201e-05
-0.101839, -0.201483, 0.172849, 0.0520085, -0.000120625, -9.0695e-06, -3.97019e-05
-0.101641, -0.201848, 0.173009, 0.0480127, 2.12865e-05, 2.26842e-05, -4.24179e-06
-0.0977419, -0.203631, 0.174675, 0.0433657, 9.43284e-06, 1.00522e-05, 1.81416e-05
-0.0923304, -0.205729, 0.17558, 0.0417736, -5.98882e-05, -2.22737e-06, -1.8664e-05
-0.0903128, -0.207533, 0.172858, 0.037738, 8.02352e-05, 0.000152514, 1.84325e-05
-0.0921415, -0.209574, 0.170864, 0.0339676, -9.25618e-05, -0.000119277, 1.48625e-06
-0.0905628, -0.210578, 0.172309, 0.0299878, 0.00017253, 0.000314185, 7.34049e-06
-0.085532, -0.212078, 0.176614, 0.0283376, -8.3716e-05, -0.000234496, -1.67685e-05
-0.0799059, -0.211094, 0.17734, 0.02471, 1.6299e-05, 0.000456671, 1.92603e-05
-0.0788142, -0.212767, 0.176087, 0.0201127, -2.48114e-05, -0.000117961, 1.52047e-05
-0.0795383, -0.213562, 0.173589, 0.015653, 4.23824e-05, 0.000207992, -3.33049e-05
-0.0772498, -0.218525, 0.17652, 0.0126891, -2.39245e-05, -6.13197e-05, 2.5284e-05
-0.0716643, -0.220218, 0.179955, 0.0109752, 1.07607e-05, 0.000153007, -8.81703e-06
-0.0668067, -0.222703, 0.179835, 0.00687893, -6.99713e-05, -1.22702e-05, -1.72466e-05
-0.0650078, -0.221675, 0.177192, 0.0037824, 4.37329e-05, 7.90208e-06, 1.23787e-05
-0.0629694, -0.222101, 0.1745, 0.000601679, 5.14138e-05, 0.000223736, -2.12177e-05
-0.060104, -0.22285, 0.177911, 0.000433467, 1.20924e-05, 0.000119167, 3.06403e-05
-0.0573461, -0.224944, 0.17925, -0.000101553, -1.59845e-05, 1.27648e-05, -6.44347e-06
-0.0558103, -0.226979, 0.181131, -5.83533e-05, -2.84459e-05, -1.43648e-05, 3.82653e-06
-0.054409, -0.227908, 0.180042, -9.25922e-05, 6.21343e-05, 6.03681e-05, 1.69568e-06
-0.0515524, -0.227345, 0.179947, -0.00111548, -4.50007e-06, 8.68153e-05, -1.92699e-05
-0.0469897, -0.22789, 0.180812, -0.00102819, -2.33373e-05, 5.18106e-05, 1.14821e-05
-0.0430659, -0.228739, 0.180662, -0.000468981, -7.44098e-05, 2.29592e-05, -2.82848e-05
-0.0414339, -0.230016, 0.180162, -0.000388003, 9.7319e-06, 8.35896e-05, 2.08389e-05
-0.0411044, -0.231669, 0.177731, -0.000445555, 0.000100415, 5.03933e-05, -1.74687e-05
-0.0406314, -0.230327, 0.177134, -0.000764697, -9.43104e-05, 0.000369351, 1.89622e-05
-0.0375455, -0.230813, 0.178738, -0.00189381, 0.000107687, 0.000397247, 2.17423e-05
-0.0347098, -0.230901, 0.181585, -0.000759133, -0.000144465, 0.000249451, -3.04078e-05
-0.0320117, -0.233857, 0.182426, -0.000770187, 0.000202927, 0.000230657, 2.65678e-05
-0.0307227, -0.236215, 0.182458, -0.000521478, -0.000198383, 0.000302426, -2.15876e-05
-0.0283363, -0.23756, 0.181064, -0.000704916, 0.000114965, 5.39308e-05, 1.04551e-05
-0.0257972, -0.237622, 0.181541, -0.0011132, 8.23982e-06, 0.000244121, -2.04885e-06
-0.0219159, -0.23805, 0.180458, -0.00078694, 7.83912e-05, 0.000114861, -9.07921e-07
-0.0182539, -0.238486, 0.181212, -0.00104944, -1.86586e-05, 0.000104281, 6.27954e-06
-0.015163, -0.240408, 0.180586, -0.00133928, -4.03024e-05, 6.62323e-05, -3.89917e-06
-0.0121048, -0.242134, 0.181182, -0.00156115, -1.78595e-05, 0.000109435, -2.84189e-05
-0.00958847, -0.243439, 0.18184, -0.00171954, 3.48109e-05, 0.00012858, 2.07794e-05
-0.00689174, -0.244011, 0.181551, -0.0020967, 2.60976e-05, 9.03394e-05, 2.52627e-06
-0.00422187, -0.243444, 0.182371, -0.00239732, -9.79775e-06, 0.000213555, 2.11408e-05
-0.00208442, -0.244634, 0.180605, -0.00298433, 4.90549e-05, 0.000121325, 2.69855e-06
-0.000710132, -0.244574, 0.181845, -0.00369825, -6.36927e-05, 0.000487539, -1.21558e-05
-0.000287995, -0.246436, 0.181754, -0.00387448, 3.58436e-05, 0.000209377, 1.46346e-05
0.000352878, -0.245673, 0.184015, -0.00455987, -1.61505e-05, 0.000886942, -3.35575e-05
0.000343235, -0.246616, 0.185371, -0.00448987, 6.76023e-05, 0.000406376, 2.51721e-05
0.000298919, -0.247214, 0.187721, -0.00429869, -4.48021e-05, 0.000380294, -2.18477e-06
0.000679696, -0.249041, 0.189476, -0.00427402, -4.11966e-05, 0.000235256, -3.43411e-05
0.000434666, -0.249697, 0.19014, -0.00469021, 8.85182e-05, 0.0002444, 3.14946e-05
0.000379478, -0.250868, 0.190395, -0.00528172, -4.62051e-05, 0.000295164, -3.2756e-05
0.00047515, -0.250927, 0.190801, -0.0045428, 3.29215e-05, 0.000230893, 2.55273e-05
0.000684375, -0.25148, 0.192816, -0.00567019, -6.01511e-05, 0.000622859, 1.79818e-05
0.00101735, -0.252086, 0.194971, -0.00536897, 2.67221e-05, 0.000316055, -1.20529e-05
0.000911302, -0.253155, 0.19688, -0.00681711, 4.38757e-05, 0.000807417, 1.46802e-05
0.000764203, -0.255164, 0.198513, -0.010502, 8.77138e-06, 0.000477912, -1.3516e-05
0.000812465, -0.256694, 0.199117, -0.0168331, -7.08529e-05, 0.000245154, -2.60107e-05
0.00124095, -0.259615, 0.201573, -0.0257983, 2.19797e-05, 0.000328859, 2.18466e-05
0.00127065, -0.262811, 0.202141, -0.0337286, 9.74002e-06, 7.8996e-05, -3.67056e-06
0.00150405, -0.266497, 0.204128, -0.0451109, -6.35539e-06, 0.00105607, -1.62656e-06
0.00148735, -0.267869, 0.205449, -0.0559275, -1.34879e-05, 0.000234397, 1.93005e-05
0.00192041, -0.269632, 0.208577, -0.0662064, 3.67287e-05, 0.00119167, -1.14685e-05
0.00171857, -0.272062, 0.210117, -0.0739447, -2.64298e-05, 0.000454669, 8.26946e-06
0.00240993, -0.27416, 0.212, -0.0809374, 3.09936e-05, 0.000374991, 1.03342e-05
0.00252944, -0.277405, 0.212955, -0.0905029, -7.62812e-06, 0.000192863, -1.54418e-05
0.00279596, -0.278256, 0.215694, -0.0977982, -3.3803e-06, 0.000152199, -1.60981e-07
0.0027539, -0.280628, 0.218289, -0.104435, 3.05362e-05, 0.000167551, 1.32681e-05
0.00320239, -0.281933, 0.221961, -0.110332, -7.18796e-05, 8.0918e-05, -1.41417e-05
0.00299407, -0.283826, 0.222328, -0.119252, 5.35588e-05, 0.000256092, 4.15147e-07
0.00246129, -0.286634, 0.22223, -0.12602, -8.30021e-06, 1.33775e-05, 1.83967e-07
0.00243208, -0.288912, 0.222773, -0.129581, 3.9047e-05, 0.00052647, -6.60035e-06
0.00262601, -0.289475, 0.225584, -0.136811, 6.61217e-06, 0.000340075, 1.70965e-05
0.00301893, -0.291032, 0.227837, -0.144493, -6.11381e-05, 0.000204082, -2.57847e-05
0.00286604, -0.29323, 0.229269, -0.147617, 2.63041e-05, 0.000397426, 1.91329e-06
0.00301186, -0.293691, 0.230077, -0.153812, 4.36904e-05, 0.000382997, 2.08692e-05
0.00351692, -0.294996, 0.232611, -0.161824, 8.6893e-06, 0.000450007, -1.07734e-05
0.00362061, -0.296982, 0.234655, -0.166028, -3.88746e-05, 0.000432989, -4.7741e-06
0.00393351, -0.299464, 0.236675, -0.171354, 5.75325e-05, 0.000312001, 1.79057e-05
0.00443253, -0.301632, 0.238578, -0.174268, -4.92644e-05, 0.000245036, -3.21079e-05
0.00530768, -0.303266, 0.241063, -0.180432, 5.29283e-05, 0.000562381, 2.58144e-05
0.00550195, -0.304398, 0.244153, -0.182689, -5.13047e-05, 0.000449425, -1.90012e-06
0.00630878, -0.307202, 0.245442, -0.186172, -1.37248e-06, 0.000819794, -7.52389e-06
0.0126725, -0.308284, 0.246834, -0.191232, -3.26423e-05, 0.000483409, 3.34776e-06
0.0235275, -0.311767, 0.246496, -0.195877, 2.82406e-05, 0.00107511, -1.85378e-05
0.0321083, -0.312315, 0.242723, -0.199657, -3.01912e-05, 0.000423027, 5.12466e-06
0.0376593, -0.315242, 0.234718, -0.203835, 7.20519e-05, 0.00146879, 8.9528e-06
0.04417, -0.315944, 0.227834, -0.209864, -7.48644e-05, 0.00100458, -2.27359e-05
0.0529813, -0.315001, 0.224843, -0.217714, 0.000105633, 0.000818876, 1.66281e-05
0.0619177, -0.315684, 0.22552, -0.223155, -3.86015e-05, 0.000696555, 7.36852e-06
0.0665452, -0.317295, 0.224398, -0.225099, -3.84683e-05, 0.000342042, -2.34379e-05
0.0687893, -0.320358, 0.223221, -0.229217, 4.31581e-06, 0.00136615, 1.6317e-05
0.0729804, -0.322976, 0.223039, -0.234699, -1.94501e-05, 0.00100581, 7.23066e-06
0.0802899, -0.325939, 0.225107, -0.236281, -4.06532e-05, 0.000659264, -2.3499e-05
0.0872128, -0.3289, 0.223915, -0.235006, 4.60533e-05, 0.000719262, 1.62899e-05
0.0910348, -0.329091, 0.21971, -0.240668, 6.3133e-05, 0.000919347, 1.38884e-05
0.0924615, -0.329656, 0.216164, -0.248709, -5.74542e-05, 0.00122158, -7.19714e-06
0.0976117, -0.331021, 0.21813, -0.251672, -1.47885e-05, 0.000688145, 3.49255e-06
0.107035, -0.333174, 0.222252, -0.252598, 1.48092e-05, 0.00147281, -1.84736e-05
0.115622, -0.334542, 0.221702, -0.252895, -4.68342e-05, 0.000732744, 5.15309e-06
0.117265, -0.332612, 0.217141, -0.256937, 4.33143e-05, 0.000992067, 2.23048e-05
0.118713, -0.332344, 0.216147, -0.262932, 4.05567e-05, 0.00113366, -1.01372e-05
0.126242, -0.333613, 0.220365, -0.264161, 8.20404e-05, 0.000535741, -4.49218e-06
0.132115, -0.336872, 0.220939, -0.265954, -0.000145178, 0.00129183, 1.80307e-05
0.130413, -0.336921, 0.214494, -0.270565, -8.56769e-05, 0.000819384, -1.20313e-05
0.130466, -0.337877, 0.210036, -0.276126, 6.88073e-05, 0.00158436, 8.0201e-06
0.136449, -0.337987, 0.211831, -0.277469, 3.04911e-05, 0.000962356, 1.02237e-05
0.139794, -0.339217, 0.213888, -0.280653, -3.98849e-05, 0.00151425, -3.55121e-05
0.141564, -0.341137, 0.211916, -0.283185, -1.76745e-05, 0.00113817, 1.76362e-05
0.144297, -0.343743, 0.209321, -0.282386, 5.6236e-05, 0.000631163, 1.4485e-05
0.1447, -0.346079, 0.207336, -0.286129, 1.42487e-05, 0.00156769, -3.36238e-05
0.147829, -0.344451, 0.210234, -0.291591, 3.83482e-05, 0.0010217, -8.21809e-06
0.154534, -0.344511, 0.210864, -0.296742, -6.84372e-05, 0.00192761, 3.63888e-05
0.155997, -0.346026, 0.209535, -0.296508, -0.000169135, 0.000573911, -3.05872e-05
0.158894, -0.349053, 0.207605, -0.294823, 0.000245391, 0.00141552, 1.98186e-05
0.164116, -0.351455, 0.21066, -0.297933, 6.60168e-05, 0.00133467, 1.54521e-05
0.165622, -0.352967, 0.211147, -0.299579, -2.41227e-05, 0.000304476, -3.31952e-05
0.1701, -0.355706, 0.211235, -0.301556, -0.000181532, 0.00181667, 2.53326e-05
0.171497, -0.355711, 0.207798, -0.303867, 4.96784e-06, 0.000825054, -2.11363e-06
0.173611, -0.356294, 0.207342, -0.30782, 0.000215769, 0.00156017, -2.76398e-05
0.179726, -0.356146, 0.211031, -0.308912, -5.38839e-05, 0.000804829, 2.77944e-05
0.181255, -0.357061, 0.212625, -0.309923, -3.45495e-05, 0.00114413, -2.77259e-05
0.183201, -0.358274, 0.209822, -0.309883, -1.53102e-05, 0.000914089, 2.77563e-05
0.181947, -0.35715, 0.205429, -0.316132, 2.52496e-05, 0.00202675, -2.10609e-05
0.184322, -0.357092, 0.206032, -0.322198, 3.25516e-05, 0.00201261, 1.73582e-05
0.188817, -0.357854, 0.210003, -0.321456, -6.93773e-06, 0.00149248, 1.43618e-05
0.190796, -0.359726, 0.210362, -0.321468, 3.96313e-05, 0.00156898, -3.36784e-05
0.192561, -0.360756, 0.208712, -0.322921, -5.71777e-05, 0.0014227, 1.1779e-05
0.191627, -0.363235, 0.206913, -0.324773, -2.53376e-05, 0.00150468, 5.21973e-06
0.195698, -0.365061, 0.208532, -0.32514, 1.01345e-05, 0.00188138, -1.77083e-05
0.197469, -0.366744, 0.210143, -0.328319, -7.02682e-05, 0.00206832, 2.55136e-05
0.198848, -0.366956, 0.207841, -0.331723, 2.22582e-05, 0.00201769, -2.87366e-05
0.199038, -0.368204, 0.207461, -0.334633, 9.86344e-06, 0.00222215, 1.39689e-05
0.202039, -0.367243, 0.207961, -0.336156, 0.000164541, 0.00149858, 6.19015e-06
0.205931, -0.367451, 0.211185, -0.336831, -0.000161996, 0.00286635, -3.06298e-05
0.206869, -0.367937, 0.210224, -0.339232, 5.635e-05, 0.00204432, 1.97997e-05
0.207798, -0.367218, 0.208851, -0.342745, -7.06332e-06, 0.00247421, 2.09211e-06
0.207609, -0.36816, 0.206815, -0.346064, 2.89041e-05, 0.00245115, 1.42787e-05
0.210956, -0.369452, 0.208882, -0.34347, -6.19507e-05, 0.00178692, -3.42305e-07
0.211771, -0.371953, 0.210118, -0.341627, -0.000112864, 0.00189299, -2.68549e-05
0.215249, -0.372121, 0.211213, -0.342272, 0.000206239, 0.0017865, 2.81422e-05
0.215209, -0.373363, 0.209056, -0.345334, -0.000111484, 0.00269363, -7.55044e-06
0.216179, -0.371911, 0.207306, -0.348092, -8.14368e-05, 0.00152066, -1.66853e-05
0.215307, -0.372669, 0.207651, -0.350736, 8.13772e-05, 0.00216206, 2.59669e-05
0.218618, -0.371377, 0.210067, -0.352101, 0.00010013, 0.00131846, -2.85358e-05
0.220299, -0.372453, 0.21049, -0.352485, 3.36801e-05, 0.00167873, 1.40579e-05
0.222425, -0.373763, 0.209643, -0.352603, -0.000113192, 0.0011243, 6.2296e-06
0.222246, -0.372476, 0.209094, -0.357853, -8.21938e-05, 0.00235347, -3.92131e-06
0.225123, -0.372506, 0.211026, -0.362876, 4.89882e-05, 0.00204395, 1.82836e-05
0.226158, -0.373647, 0.211903, -0.35983, 3.23995e-05, 0.00129948, -1.19192e-05
0.227824, -0.376081, 0.21117, -0.356825, 6.77347e-05, 0.00161693, 1.47395e-05
0.229163, -0.376693, 0.210411, -0.357936, -4.4724e-05, 0.00197783, -1.34897e-05
0.229029, -0.375042, 0.205751, -0.357073, -1.98189e-05, 0.00188415, -1.93172e-05
0.229684, -0.372348, 0.203258, -0.356885, 4.46142e-05, 0.00174922, 2.48006e-05
0.235847, -0.371328, 0.209208, -0.35909, -1.59235e-06, 0.00177618, -2.90526e-05
0.240807, -0.370929, 0.212312, -0.362376, -6.47739e-05, 0.00134099, 1.38289e-05
0.239955, -0.373169, 0.21005, -0.361016, -0.000124806, 0.000387373, 1.27978e-05
0.241927, -0.374328, 0.211116, -0.361235, 0.000307741, 0.00238728, 5.6712e-06
0.244602, -0.373447, 0.218316, -0.370327, -0.000141245, 0.00203223, 9.18284e-06
0.248077, -0.374124, 0.221853, -0.377053, 1.2149e-05, 0.00108742, -1.59521e-05
0.246847, -0.377407, 0.217808, -0.374134, -0.000282923, 0.000828896, 1.29524e-05
0.248651, -0.380023, 0.214181, -0.370044, 0.000248344, 0.00079442, -7.59977e-06
0.2525, -0.380569, 0.216717, -0.371128, 4.60019e-05, 0.000745782, -2.33891e-05
0.255955, -0.379362, 0.221479, -0.375065, 7.37624e-05, 0.000797632, 2.29962e-05
0.257198, -0.378327, 0.221653, -0.378405, -0.000244929, 0.000720514, -2.98522e-05
0.255914, -0.377047, 0.218721, -0.379671, 6.23049e-05, 0.000659637, 1.34746e-05
0.256773, -0.377581, 0.218209, -0.380312, 0.00026252, 0.000852882, 1.93105e-05
0.25995, -0.379366, 0.221359, -0.376779, -0.000139941, 0.00121215, -1.14641e-05
0.262913, -0.378803, 0.222514, -0.380686, -4.06503e-05, 0.00187854, 1.49412e-05
0.265474, -0.377318, 0.222866, -0.386695, 6.73977e-05, 0.00206705, -6.71847e-06
0.266802, -0.377815, 0.223463, -0.385153, -0.000108942, 0.00110952, -9.65908e-06
0.270074, -0.379623, 0.225722, -0.380459, 0.000111894, 0.00120574, 1.5741e-05
0.272291, -0.380899, 0.227838, -0.380728, -0.000163963, 0.00216934, -1.30459e-05
0.27312, -0.380529, 0.227241, -0.384051, -4.06241e-05, 0.0018222, 9.00754e-07
0.273474, -0.379945, 0.224927, -0.387692, 0.000174183, 0.00186191, 1.37386e-05
0.274171, -0.377524, 0.225157, -0.389579, 0.000141255, 0.00196627, -1.39332e-05
0.277524, -0.375784, 0.230023, -0.393078, -0.000172315, 0.00274659, 7.17726e-06
0.280117, -0.375927, 0.230932, -0.389677, -2.29625e-05, 0.00157082, -1.01711e-05
0.278557, -0.376584, 0.226903, -0.389692, -8.49153e-05, 0.00339888, 2.17469e-06
0.277865, -0.374653, 0.223984, -0.394236, 0.000143885, 0.00282754, 2.09729e-05
0.279367, -0.374812, 0.226514, -0.394868, 4.23981e-05, 0.00195371, -3.74185e-05
0.281695, -0.375703, 0.230611, -0.390243, -1.32265e-05, 0.00135293, 2.34611e-05
0.284608, -0.376365, 0.231046, -0.388034, -5.92578e-05, 0.0020477, -9.62483e-06
0.286319, -0.376412, 0.228696, -0.390198, -7.9656e-05, 0.00248238, 2.41675e-06
0.288252, -0.374637, 0.230417, -0.393993, -5.66417e-05, 0.00270836, 1.44104e-05
0.290777, -0.374505, 0.232535, -0.395722, 0.000305913, 0.00255491, -3.36569e-05
0.29259, -0.37231, 0.235081, -0.396494, -0.00011004, 0.0026671, 2.5128e-05
0.294121, -0.374074, 0.234121, -0.394548, -9.14685e-05, 0.00298375, 4.46544e-06
0.296308, -0.373982, 0.233589, -0.3956, 4.48977e-05, 0.00313075, -1.13728e-05
0.299639, -0.372165, 0.235789, -0.400612, 7.32731e-05, 0.00352957, 1.64216e-06
0.302377, -0.371828, 0.239226, -0.401498, -0.000159735, 0.00249838, -5.95417e-06
0.303083, -0.372405, 0.239041, -0.395997, -1.73877e-05, 0.00177449, 2.40525e-05
0.303662, -0.373089, 0.236883, -0.394741, -7.70514e-06, 0.00279508, -9.3506e-06
0.305234, -0.372917, 0.23835, -0.397468, -0.000110188, 0.00314057, -3.08468e-05
0.307105, -0.3711, 0.240154, -0.400885, 0.00025015, 0.00277981, 2.63733e-05
0.308448, -0.370061, 0.239546, -0.403167, -1.72857e-05, 0.00324058, -1.65247e-06
0.308616, -0.366871, 0.237167, -0.402683, 7.77514e-05, 0.00213007, -2.74355e-05
0.309905, -0.366472, 0.238275, -0.401321, 2.42044e-06, 0.00294599, 2.7885e-05
0.313613, -0.365527, 0.241196, -0.402132, -0.000223147, 0.00294049, -7.66445e-06
0.316584, -0.363647, 0.243924, -0.405094, -2.78231e-06, 0.00350533, 1.66249e-05
0.31748, -0.364049, 0.243999, -0.404625, -1.19239e-05, 0.00255437, 1.40368e-05
0.317777, -0.364607, 0.242564, -0.399232, 0.000229626, 0.00214632, -2.04708e-05
0.320084, -0.365756, 0.244151, -0.396702, 2.70162e-05, 0.00274631, 2.43015e-05
0.32465, -0.364783, 0.247203, -0.399051, -6.27679e-05, 0.00338589, -2.2604e-05
0.326367, -0.363951, 0.248749, -0.403075, -0.000262725, 0.00324222, -3.3348e-06
0.32692, -0.361454, 0.247518, -0.403423, 8.64529e-05, 0.0028115, -8.15965e-06
0.328174, -0.361188, 0.248148, -0.401849, 7.03446e-05, 0.00284754, -3.61584e-06
0.330791, -0.359756, 0.250002, -0.39939, 0.000148618, 0.00267665, 1.8419e-05
0.332885, -0.35804, 0.250483, -0.405614, -3.02248e-05, 0.00442281, -1.18592e-05
0.333813, -0.356345, 0.25135, -0.406864, -0.00014153, 0.00309441, 1.42663e-06
0.334785, -0.356589, 0.251294, -0.40212, -9.34008e-06, 0.00230556, 6.32194e-07
0.335709, -0.355569, 0.251409, -0.398802, 0.000123998, 0.00267672, -6.40172e-06
0.336887, -0.355384, 0.251414, -0.399448, -4.11544e-05, 0.00340846, 1.71845e-05
0.337769, -0.353707, 0.251803, -0.401089, 3.1255e-06, 0.00225118, -3.24276e-05
0.339915, -0.352717, 0.253777, -0.403417, -3.06491e-05, 0.00313979, 1.23333e-05
0.341533, -0.351023, 0.25582, -0.404536, -6.69784e-05, 0.00338008, 5.46536e-06
0.342016, -0.349052, 0.255684, -0.401315, -0.000147126, 0.0019383, -4.25997e-06
0.342578, -0.349052, 0.253795, -0.39904, 0.000191056, 0.00284766, 1.81336e-05
0.344475, -0.344775, 0.255781, -0.401261, 0.000212801, 0.00283019, -5.30379e-06
0.348125, -0.343473, 0.258957, -0.405376, 8.36284e-05, 0.00391024, 1.09891e-05
0.35009, -0.341969, 0.260791, -0.399651, -0.000454124, 0.00193966, -1.80003e-06
0.351287, -0.34299, 0.260529, -0.395593, 1.23278e-05, 0.00387599, -7.46738e-06
0.352439, -0.341448, 0.260073, -0.395763, 5.4629e-06, 0.00351945, -3.30908e-06
0.355518, -0.341465, 0.2622, -0.399336, 0.000344105, 0.00352831, 5.20335e-06
0.357884, -0.339944, 0.264517, -0.398456, -8.24246e-05, 0.00178375, -4.36393e-06
0.359152, -0.338383, 0.265518, -0.39782, -8.99221e-05, 0.00283923, -2.19551e-05
0.359294, -0.33669, 0.263725, -0.393754, -0.000274758, 0.0021591, 1.69619e-05
0.358703, -0.334932, 0.260889, -0.393413, 0.000166551, 0.0024917, -1.91746e-05
0.359789, -0.33171, 0.261974, -0.397767, 9.51677e-05, 0.00322635, 2.48638e-05
0.362126, -0.330423, 0.265478, -0.397261, 6.35155e-05, 0.00210375, -2.23427e-05
0.363808, -0.328925, 0.267865, -0.391918, -0.000121333, 0.0016797, 1.67902e-05
0.364607, -0.327754, 0.267335, -0.389557, -1.10617e-05, 0.00184547, -1.92507e-05
0.365742, -0.326988, 0.266079, -0.390012, 0.000133906, 0.00215251, 3.14998e-05
0.368321, -0.32476, 0.268886, -0.392069, -7.94692e-05, 0.00133425, 6.19284e-07
0.371799, -0.322812, 0.272772, -0.394355, 8.22297e-05, 0.00198603, 6.94415e-06
0.37278, -0.32038, 0.273407, -0.39408, -0.000134403, 0.0018611, -1.69441e-05
0.374082, -0.319823, 0.273261, -0.388286, -4.8868e-05, 0.000891458, 1.25128e-05
