ee_x, ee_y, ee_z,time_us
0.605176, 0.1533, 0.109898,1645479806713636
0.605073, 0.151314, 0.109598,1645479806718636
0.604967, 0.149314, 0.1093,1645479806723636
0.604875, 0.147309, 0.109014,1645479806728635
0.604781, 0.145313, 0.10873,1645479806733636
0.604681, 0.143317, 0.10845,1645479806738636
0.604577, 0.141319, 0.108172,1645479806743635
0.604474, 0.139311, 0.1079,1645479806748635
0.604375, 0.137299, 0.107634,1645479806753634
0.604269, 0.135292, 0.10737,1645479806758635
0.604157, 0.133285, 0.107108,1645479806763635
0.604042, 0.131268, 0.106846,1645479806768635
0.603925, 0.129246, 0.106587,1645479806773635
0.60381, 0.127228, 0.106333,1645479806778635
0.603702, 0.125208, 0.106089,1645479806783635
0.603597, 0.123173, 0.105853,1645479806788634
0.603485, 0.121116, 0.105612,1645479806793635
0.603372, 0.119057, 0.105377,1645479806798635
0.603256, 0.117025, 0.105149,1645479806803635
0.603142, 0.115, 0.104925,1645479806808634
0.603035, 0.112944, 0.104709,1645479806813634
0.602921, 0.110878, 0.104491,1645479806818635
0.602809, 0.108832, 0.104281,1645479806823635
0.602685, 0.106798, 0.104071,1645479806828635
0.602568, 0.104752, 0.103867,1645479806833635
0.602448, 0.102692, 0.103668,1645479806838635
0.602327, 0.100626, 0.10347,1645479806843635
0.602201, 0.0985753, 0.103276,1645479806848634
0.602076, 0.0965274, 0.103087,1645479806853635
0.601945, 0.0944652, 0.102898,1645479806858635
0.60182, 0.0924052, 0.102715,1645479806863635
0.601702, 0.0903472, 0.102544,1645479806868635
0.601586, 0.0882796, 0.102377,1645479806873635
0.601458, 0.0861911, 0.102207,1645479806878635
0.601331, 0.0840893, 0.102043,1645479806883635
0.601201, 0.0820114, 0.101882,1645479806888635
0.601071, 0.0799503, 0.101726,1645479806893635
0.600941, 0.0778697, 0.101574,1645479806898635
0.600814, 0.0757663, 0.101426,1645479806903635
0.600689, 0.0736805, 0.101285,1645479806908634
0.600553, 0.0716063, 0.101142,1645479806913635
0.600424, 0.0695323, 0.101007,1645479806918635
0.600291, 0.0674442, 0.100876,1645479806923635
0.60016, 0.0653519, 0.10075,1645479806928635
0.600033, 0.063274, 0.100631,1645479806933634
0.599896, 0.0611956, 0.100511,1645479806938635
0.599759, 0.0591087, 0.100394,1645479806943634
0.599624, 0.0570235, 0.100283,1645479806948635
0.599481, 0.0549355, 0.100171,1645479806953634
0.599346, 0.0528436, 0.100068,1645479806958634
0.599205, 0.050732, 0.0999666,1645479806963634
0.599063, 0.0486114, 0.0998695,1645479806968634
0.598934, 0.0465161, 0.099785,1645479806973634
0.598798, 0.0444275, 0.0997004,1645479806978634
0.598666, 0.0423263, 0.0996219,1645479806983634
0.598539, 0.0402125, 0.0995513,1645479806988634
0.5984, 0.038105, 0.0994768,1645479806993633
0.598261, 0.0360077, 0.0994073,1645479806998633
0.598131, 0.0339136, 0.0993465,1645479807003634
0.597994, 0.0318177, 0.0992849,1645479807008634
0.597856, 0.0297235, 0.0992282,1645479807013634
0.597727, 0.0276274, 0.0991815,1645479807018634
0.597594, 0.0255227, 0.099136,1645479807023634
0.597461, 0.0234299, 0.0990946,1645479807028634
0.597333, 0.021341, 0.0990601,1645479807033634
0.597205, 0.019245, 0.0990294,1645479807038634
0.597071, 0.0171316, 0.0990001,1645479807043634
0.596938, 0.0150178, 0.098977,1645479807048634
0.596814, 0.0129116, 0.0989632,1645479807053634
0.596691, 0.010807, 0.0989523,1645479807058634
0.596561, 0.00869973, 0.098942,1645479807063634
0.596432, 0.00660068, 0.0989358,1645479807068634
0.596304, 0.00448815, 0.0989358,1645479807073634
0.596178, 0.00237799, 0.09894,1645479807078634
0.596054, 0.00027061, 0.0989494,1645479807083634
0.595929, -0.00181732, 0.0989615,1645479807088633
0.595804, -0.00389977, 0.0989768,1645479807093634
0.595681, -0.00599579, 0.0989987,1645479807098634
0.595557, -0.00810269, 0.0990251,1645479807103634
0.595434, -0.0101988, 0.0990553,1645479807108633
0.595313, -0.0122847, 0.0990894,1645479807113633
0.595194, -0.0143748, 0.0991283,1645479807118634
0.595075, -0.0164732, 0.099171,1645479807123634
0.594955, -0.0185639, 0.0992176,1645479807128634
0.59484, -0.0206493, 0.0992706,1645479807133634
0.594727, -0.0227544, 0.0993292,1645479807138634
0.594611, -0.024865, 0.0993905,1645479807143634
0.594491, -0.0269587, 0.0994521,1645479807148634
0.594373, -0.0290444, 0.0995181,1645479807153635
0.594259, -0.0311417, 0.0995917,1645479807158635
0.594144, -0.0332453, 0.0996685,1645479807163635
0.594031, -0.0353315, 0.0997491,1645479807168635
0.59392, -0.0374022, 0.0998324,1645479807173635
0.593811, -0.0394809, 0.0999216,1645479807178635
0.593704, -0.04156, 0.100015,1645479807183635
0.593597, -0.0436447, 0.100113,1645479807188635
0.593486, -0.045727, 0.100213,1645479807193635
0.593368, -0.0478094, 0.100314,1645479807198635
0.593245, -0.0498774, 0.100416,1645479807203634
0.593115, -0.0519396, 0.100517,1645479807208634
0.592976, -0.0540133, 0.100619,1645479807213634
0.592831, -0.0560911, 0.100723,1645479807218634
0.592678, -0.0581684, 0.100826,1645479807223634
0.592517, -0.0602543, 0.100931,1645479807228633
0.592349, -0.0623464, 0.101037,1645479807233633
0.592174, -0.0644199, 0.10114,1645479807238633
0.591993, -0.0664788, 0.101243,1645479807243633
0.591805, -0.0685434, 0.101346,1645479807248633
0.591609, -0.0706313, 0.101453,1645479807253632
0.591407, -0.0727045, 0.10156,1645479807258632
0.5912, -0.0747617, 0.101665,1645479807263632
0.590989, -0.0768097, 0.10177,1645479807268632
0.590769, -0.0788726, 0.101878,1645479807273632
0.590546, -0.0809287, 0.101987,1645479807278633
0.59032, -0.0829768, 0.102097,1645479807283632
0.590087, -0.0850239, 0.102207,1645479807288632
0.589848, -0.0870713, 0.102318,1645479807293631
0.589602, -0.089115, 0.10243,1645479807298632
0.589367, -0.0911579, 0.10255,1645479807303632
0.589137, -0.0931982, 0.102674,1645479807308632
0.588909, -0.0952373, 0.102803,1645479807313632
0.588693, -0.0972723, 0.102941,1645479807318632
0.58849, -0.0993161, 0.10309,1645479807323631
0.588295, -0.101367, 0.103248,1645479807328631
0.588104, -0.103394, 0.103405,1645479807333631
0.587922, -0.105415, 0.103571,1645479807338631
0.587749, -0.107439, 0.103745,1645479807343631
0.587579, -0.109482, 0.103929,1645479807348631
0.58742, -0.111497, 0.104117,1645479807353631
0.587274, -0.1135, 0.104312,1645479807358631
0.587133, -0.115499, 0.10451,1645479807363632
0.586991, -0.117511, 0.104716,1645479807368632
0.586852, -0.119516, 0.104925,1645479807373632
0.58672, -0.121516, 0.10514,1645479807378632
0.586598, -0.123511, 0.105363,1645479807383631
0.586474, -0.125503, 0.105587,1645479807388631
0.586355, -0.127487, 0.105816,1645479807393631
0.58624, -0.129468, 0.10605,1645479807398632
0.586133, -0.131458, 0.106292,1645479807403631
0.586033, -0.133437, 0.106539,1645479807408631
0.585926, -0.135413, 0.106786,1645479807413630
0.585821, -0.137393, 0.107039,1645479807418631
0.585724, -0.139382, 0.107299,1645479807423631
0.585629, -0.141364, 0.107565,1645479807428631
0.585537, -0.143327, 0.10783,1645479807433631
0.585451, -0.145287, 0.1081,1645479807438630
0.58536, -0.147256, 0.108374,1645479807443630
0.585271, -0.149224, 0.108652,1645479807448630
0.585183, -0.151192, 0.108935,1645479807453631
0.585091, -0.15314, 0.109214,1645479807458631
0.58501, -0.155083, 0.109502,1645479807463631
0.584932, -0.15702, 0.109792,1645479807468631
0.584863, -0.15895, 0.110089,1645479807473631
0.584795, -0.160897, 0.110395,1645479807478631
0.58472, -0.162825, 0.110694,1645479807483631
0.584648, -0.164748, 0.111,1645479807488631
0.584572, -0.16667, 0.111305,1645479807493631
0.584502, -0.168594, 0.111618,1645479807498631
0.584425, -0.170512, 0.11193,1645479807503631
0.584353, -0.172411, 0.112242,1645479807508630
0.584284, -0.174315, 0.112561,1645479807513631
0.58421, -0.176224, 0.11288,1645479807518631
0.584141, -0.178127, 0.113206,1645479807523631
0.584072, -0.180022, 0.113532,1645479807528630
0.58401, -0.181915, 0.113865,1645479807533630
0.583947, -0.183811, 0.114202,1645479807538631
0.583886, -0.185702, 0.114542,1645479807543631
0.583821, -0.187587, 0.114882,1645479807548631
0.583757, -0.189468, 0.115224,1645479807553631
0.583689, -0.191335, 0.115563,1645479807558631
0.583625, -0.193205, 0.11591,1645479807563631
0.583566, -0.195071, 0.116261,1645479807568631
0.583521, -0.196928, 0.116622,1645479807573631
0.583457, -0.198785, 0.116974,1645479807578631
0.583394, -0.200625, 0.117328,1645479807583631
0.583331, -0.202461, 0.117683,1645479807588631
0.583267, -0.204318, 0.118046,1645479807593631
0.583203, -0.206155, 0.118408,1645479807598631
0.583149, -0.207969, 0.118771,1645479807603631
0.583091, -0.209788, 0.119137,1645479807608631
0.583035, -0.211611, 0.119509,1645479807613631
0.582978, -0.213418, 0.119879,1645479807618631
0.582932, -0.21522, 0.120257,1645479807623630
0.582883, -0.217025, 0.120638,1645479807628630
0.582827, -0.218831, 0.121017,1645479807633630
0.582769, -0.220626, 0.121397,1645479807638631
0.582709, -0.222419, 0.121777,1645479807643631
0.58266, -0.2242, 0.122165,1645479807648631
0.58262, -0.225976, 0.122557,1645479807653630
0.582565, -0.227748, 0.122944,1645479807658631
0.582508, -0.229513, 0.123332,1645479807663631
0.582451, -0.231276, 0.123722,1645479807668631
0.582393, -0.233038, 0.124114,1645479807673631
0.58234, -0.23479, 0.124509,1645479807678631
0.582285, -0.236538, 0.124905,1645479807683631
0.582232, -0.23828, 0.125305,1645479807688630
0.582178, -0.240018, 0.125705,1645479807693631
0.582134, -0.241745, 0.12611,1645479807698631
0.582091, -0.243465, 0.126517,1645479807703631
0.582043, -0.245191, 0.126927,1645479807708631
0.581983, -0.246918, 0.127333,1645479807713630
0.581937, -0.248624, 0.127744,1645479807718631
0.581911, -0.250317, 0.128163,1645479807723631
0.581876, -0.25201, 0.128582,1645479807728631
0.581824, -0.253707, 0.128997,1645479807733631
0.581773, -0.255393, 0.129412,1645479807738631
0.581729, -0.257059, 0.129826,1645479807743631
0.581694, -0.258721, 0.130247,1645479807748630
0.58165, -0.260401, 0.130673,1645479807753630
0.581607, -0.262074, 0.131101,1645479807758631
0.581571, -0.26373, 0.13153,1645479807763630
0.581548, -0.265365, 0.131961,1645479807768630
0.581517, -0.266996, 0.13239,1645479807773630
0.581479, -0.268636, 0.132821,1645479807778630
0.58144, -0.270275, 0.133256,1645479807783631
0.581421, -0.271899, 0.133699,1645479807788631
0.581402, -0.273512, 0.134142,1645479807793631
0.581371, -0.27512, 0.134577,1645479807798631
0.58133, -0.276728, 0.135013,1645479807803631
0.58129, -0.278328, 0.135448,1645479807808631
0.581265, -0.27991, 0.135888,1645479807813631
0.581239, -0.281489, 0.136329,1645479807818631
0.581214, -0.283065, 0.136774,1645479807823631
0.581197, -0.284641, 0.137227,1645479807828630
0.581183, -0.286212, 0.137684,1645479807833630
0.581161, -0.287775, 0.138134,1645479807838630
0.581134, -0.289318, 0.138577,1645479807843630
0.581113, -0.29086, 0.139026,1645479807848631
0.581119, -0.292402, 0.139497,1645479807853630
0.581115, -0.293933, 0.139959,1645479807858630
0.5811, -0.295455, 0.140413,1645479807863630
0.581085, -0.296971, 0.140871,1645479807868630
0.581078, -0.298482, 0.141334,1645479807873630
0.581074, -0.299994, 0.141802,1645479807878631
0.58107, -0.301495, 0.142268,1645479807883630
0.581073, -0.302984, 0.142738,1645479807888630
0.581079, -0.304471, 0.143212,1645479807893630
0.581085, -0.305948, 0.143685,1645479807898631
0.581083, -0.307417, 0.144153,1645479807903631
0.58109, -0.30888, 0.144627,1645479807908632
0.581117, -0.310335, 0.145116,1645479807913632
0.581135, -0.31178, 0.145593,1645479807918632
0.58114, -0.313225, 0.146066,1645479807923631
0.58114, -0.314661, 0.146537,1645479807928631
0.581154, -0.316086, 0.147014,1645479807933631
0.581171, -0.317504, 0.147495,1645479807938632
0.581194, -0.318912, 0.147976,1645479807943632
0.581224, -0.320317, 0.148465,1645479807948632
0.581254, -0.321714, 0.148954,1645479807953631
0.581275, -0.323106, 0.149437,1645479807958632
0.581291, -0.324491, 0.149918,1645479807963632
0.581327, -0.325883, 0.150419,1645479807968632
0.581367, -0.327269, 0.150926,1645479807973632
0.5814, -0.328637, 0.151418,1645479807978632
0.581424, -0.330005, 0.151914,1645479807983632
0.581452, -0.331367, 0.152413,1645479807988631
0.581491, -0.332727, 0.152923,1645479807993631
0.581528, -0.334083, 0.153432,1645479807998632
0.581572, -0.335432, 0.153948,1645479808003631
0.581619, -0.336778, 0.15447,1645479808008631
0.581662, -0.33812, 0.15499,1645479808013630
0.581687, -0.339463, 0.155501,1645479808018630
0.581729, -0.340796, 0.156025,1645479808023630
0.581785, -0.342125, 0.156564,1645479808028631
0.581831, -0.343448, 0.157092,1645479808033631
0.581871, -0.344762, 0.157616,1645479808038631
0.581905, -0.346072, 0.158141,1645479808043630
0.581949, -0.347383, 0.158678,1645479808048630
0.581998, -0.348686, 0.159219,1645479808053631
0.582052, -0.349984, 0.159762,1645479808058631
0.58211, -0.35128, 0.160313,1645479808063631
0.582152, -0.352574, 0.160855,1645479808068631
0.582188, -0.353856, 0.161388,1645479808073631
0.582245, -0.355131, 0.161941,1645479808078631
0.582321, -0.356407, 0.162521,1645479808083632
0.582403, -0.357674, 0.163137,1645479808088632
0.582463, -0.35893, 0.163764,1645479808093632
0.582505, -0.360178, 0.164395,1645479808098631
0.582557, -0.36142, 0.165044,1645479808103631
0.582613, -0.362644, 0.16571,1645479808108631
0.582667, -0.363858, 0.166392,1645479808113632
0.582726, -0.365077, 0.167109,1645479808118632
0.582785, -0.3663, 0.167849,1645479808123631
0.582846, -0.367502, 0.168594,1645479808128631
0.582913, -0.368688, 0.169343,1645479808133631
0.583003, -0.369878, 0.170128,1645479808138631
0.583087, -0.371058, 0.170924,1645479808143631
0.58316, -0.372226, 0.17172,1645479808148631
0.583227, -0.373387, 0.172526,1645479808153631
0.583298, -0.374545, 0.173348,1645479808158631
0.583377, -0.375698, 0.174196,1645479808163632
0.583451, -0.376844, 0.175051,1645479808168631
0.583506, -0.377953, 0.175864,1645479808173631
0.583573, -0.379064, 0.1767,1645479808178632
0.583647, -0.3802, 0.177596,1645479808183631
0.583707, -0.381314, 0.178489,1645479808188632
0.583755, -0.382411, 0.179366,1645479808193631
0.583816, -0.383515, 0.180254,1645479808198632
0.583893, -0.384614, 0.181153,1645479808203632
0.583955, -0.385684, 0.182025,1645479808208632
0.584018, -0.386745, 0.182904,1645479808213631
0.584082, -0.387816, 0.183814,1645479808218631
0.584138, -0.388878, 0.184717,1645479808223631
0.584195, -0.389923, 0.185609,1645479808228630
0.58426, -0.390953, 0.186509,1645479808233631
0.58433, -0.391956, 0.187394,1645479808238631
0.584407, -0.392927, 0.188264,1645479808243630
0.584485, -0.39389, 0.189142,1645479808248630
0.58457, -0.394836, 0.19003,1645479808253630
0.584658, -0.395754, 0.190909,1645479808258630
0.584749, -0.396653, 0.191781,1645479808263630
0.584848, -0.397525, 0.192643,1645479808268631
0.584955, -0.398384, 0.193506,1645479808273630
0.585063, -0.399234, 0.194374,1645479808278630
0.585168, -0.400064, 0.195235,1645479808283630
0.58528, -0.400875, 0.196091,1645479808288630
0.585395, -0.401662, 0.196931,1645479808293631
0.585515, -0.402428, 0.197768,1645479808298631
0.585625, -0.403193, 0.198601,1645479808303630
0.585753, -0.403937, 0.19944,1645479808308630
0.585892, -0.404651, 0.200269,1645479808313630
0.586023, -0.405348, 0.201077,1645479808318630
0.586158, -0.406041, 0.201893,1645479808323630
0.586308, -0.406726, 0.202725,1645479808328631
0.586456, -0.40738, 0.203533,1645479808333631
0.5866, -0.408021, 0.20433,1645479808338631
0.586734, -0.408664, 0.205119,1645479808343631
0.586866, -0.409282, 0.205894,1645479808348630
0.587013, -0.4099, 0.206682,1645479808353630
0.587163, -0.4105, 0.207472,1645479808358631
0.587315, -0.411095, 0.208262,1645479808363631
0.587465, -0.411683, 0.20906,1645479808368630
0.587615, -0.412265, 0.209855,1645479808373630
0.587756, -0.412841, 0.210646,1645479808378630
0.587907, -0.413401, 0.21143,1645479808383631
0.588047, -0.413959, 0.212209,1645479808388631
0.588184, -0.414506, 0.212976,1645479808393631
0.588326, -0.415052, 0.213756,1645479808398630
0.588481, -0.415568, 0.214531,1645479808403630
0.588634, -0.416079, 0.2153,1645479808408630
0.588784, -0.416584, 0.216071,1645479808413631
0.588922, -0.417096, 0.216837,1645479808418631
0.58908, -0.417579, 0.217603,1645479808423631
0.589236, -0.418053, 0.21837,1645479808428631
0.589391, -0.418522, 0.219135,1645479808433631
0.589543, -0.418983, 0.2199,1645479808438631
0.589688, -0.419445, 0.22066,1645479808443630
0.589833, -0.419882, 0.221401,1645479808448631
0.58999, -0.420307, 0.22215,1645479808453631
0.590149, -0.420735, 0.22291,1645479808458631
0.590299, -0.421156, 0.223663,1645479808463631
0.590449, -0.421584, 0.224426,1645479808468631
0.590603, -0.421981, 0.22517,1645479808473631
0.590744, -0.42238, 0.225907,1645479808478632
0.590897, -0.422774, 0.226658,1645479808483631
0.591037, -0.423166, 0.227407,1645479808488631
0.591197, -0.423535, 0.228162,1645479808493630
0.591342, -0.423913, 0.228917,1645479808498631
0.591485, -0.424274, 0.229658,1645479808503630
0.591618, -0.424644, 0.230401,1645479808508630
0.591772, -0.424986, 0.231149,1645479808513630
0.59193, -0.425317, 0.231898,1645479808518630
0.592078, -0.425644, 0.232644,1645479808523630
0.592234, -0.425963, 0.233391,1645479808528630
0.592383, -0.426287, 0.234148,1645479808533631
0.592548, -0.426575, 0.234896,1645479808538631
0.592695, -0.426878, 0.235641,1645479808543631
0.592857, -0.42716, 0.236393,1645479808548631
0.593013, -0.42744, 0.237145,1645479808553630
0.593164, -0.427708, 0.237895,1645479808558631
0.59333, -0.42795, 0.238642,1645479808563631
0.59348, -0.428201, 0.239389,1645479808568631
0.593642, -0.428433, 0.240135,1645479808573631
0.593788, -0.428655, 0.24087,1645479808578631
0.593937, -0.428885, 0.241621,1645479808583631
0.594092, -0.429088, 0.242354,1645479808588631
0.59424, -0.429279, 0.243083,1645479808593632
0.59439, -0.429467, 0.243807,1645479808598632
0.594548, -0.429634, 0.244548,1645479808603632
0.594705, -0.429817, 0.245305,1645479808608631
0.594851, -0.429987, 0.246051,1645479808613631
0.595012, -0.430125, 0.246795,1645479808618631
0.595164, -0.430274, 0.247535,1645479808623631
0.595326, -0.430409, 0.248287,1645479808628632
0.595501, -0.43051, 0.249032,1645479808633632
0.595652, -0.430625, 0.249777,1645479808638632
0.59581, -0.43073, 0.250523,1645479808643631
0.595985, -0.430806, 0.251268,1645479808648631
0.596158, -0.43088, 0.252015,1645479808653631
0.596316, -0.430961, 0.25276,1645479808658632
0.59649, -0.431003, 0.253503,1645479808663631
0.596667, -0.431032, 0.254236,1645479808668631
0.596827, -0.431077, 0.254978,1645479808673630
0.596992, -0.431107, 0.255714,1645479808678631
0.597169, -0.431107, 0.256458,1645479808683630
0.59735, -0.431102, 0.257194,1645479808688630
0.597507, -0.431104, 0.257918,1645479808693630
0.597676, -0.431082, 0.258642,1645479808698630
0.597859, -0.431036, 0.259377,1645479808703630
0.598038, -0.430996, 0.26013,1645479808708629
